event_id,state,latitude,longitude
usb000hc5p,Colorado,37.013,-104.983
usc000hgwf,Oklahoma,35.972,-96.86
usp000k155,Oklahoma,35.01,-96.308
usc000hjnd,Oklahoma,35.615,-97.262
usc000hl1v,Oklahoma,35.466,-97.009
usp000k176,Oklahoma,35.465,-97.005
nm609955,Arkansas,35.4091667,-92.409
usc000hlun,Oklahoma,35.461,-96.995
nm609956,Arkansas,35.4121667,-92.4135
nm609957,Arkansas,35.4146667,-92.4055
us2013ria1,Oklahoma,35.472,-96.41
nm609958,Arkansas,35.4111667,-92.4011667
usc000hmxu,Oklahoma,35.567,-97.307
nm609959,Arkansas,35.4108333,-92.4018333
nm609961,Arkansas,35.4108333,-92.4043333
nm609962,Arkansas,35.4143333,-92.4125
nm609963,Arkansas,35.4945,-92.3891667
usc000i0nb,Oklahoma,35.59,-97.312
usc000hs3f,Oklahoma,35.565,-97.308
usc000hs4u,Oklahoma,35.408,-96.471
us2013rmbt,Oklahoma,35.459,-97.108
usc000hs9v,Oklahoma,35.568,-97.309
usc000hsej,Oklahoma,35.566,-97.292
usc000i0ny,Oklahoma,35.467,-97.112
usc000hsiv,Oklahoma,35.463,-97.116
usc000htmi,Oklahoma,35.477,-97.115
nm609967,Arkansas,35.5028333,-92.3921667
nm609968,Arkansas,35.4156667,-92.404
nm609969,Arkansas,35.5043333,-92.3906667
nm609970,Arkansas,35.5153333,-92.431
usp000k1bn,Oklahoma,35.796,-96.676
usp000k1dw,Colorado,37.074,-104.777
nm609972,Arkansas,35.4966667,-92.3861667
usc000hzgp,Oklahoma,34.47,-96.283
us2013rxbx,Oklahoma,35.96,-96.907
usb000i103,Oklahoma,34.978,-97.69
usb000i14b,Oklahoma,35.474,-97.112
usb000i17v,Oklahoma,35.13,-97.899
nm609973,Arkansas,35.4963333,-92.3876667
usp000k1h7,Oklahoma,36.645,-97.97
usp000k1jh,Oklahoma,35.404,-96.492
usb000i3m9,Oklahoma,34.097,-96.548
usb000i3py,Oklahoma,36.084,-97.045
us2013sba8,Oklahoma,36.673,-97.679
us2013sba7,Oklahoma,36.663,-97.684
usb000i424,Oklahoma,36.673,-97.668
usb000i431,Oklahoma,36.636,-97.683
usb000i5nv,Oklahoma,35.68,-97.09
usp000k1mg,Oklahoma,35.629,-96.971
us2013scal,Oklahoma,36.586,-97.826
usb000i5p1,Oklahoma,35.513,-96.825
usp000k1nk,Oklahoma,36.427,-98.553
nm609976,Arkansas,35.4556667,-92.2093333
nm609977,Arkansas,35.4608333,-92.2165
nm609980,Arkansas,35.4455,-92.2008333
usb000i7p1,Oklahoma,35.612,-97.199
usb000i8q2,Oklahoma,35.402,-96.483
usp000k1un,Oklahoma,35.653,-97.124
nm609983,Arkansas,35.4935,-92.3931667
nm609984,Arkansas,35.5023333,-92.4025
usp000k1zu,Oklahoma,36.66,-97.685
usb000ie1s,Oklahoma,36.652,-97.985
nm609989,Arkansas,35.3903333,-90.8745
usp000k21k,Oklahoma,36.697,-98.186
usb000ifwm,Oklahoma,36.104,-97.043
nm609995,Arkansas,35.4821667,-92.232
nm609997,Missouri,36.8248333,-90.7855
usp000k29t,New Mexico,33.933,-106.591
usb000ilh6,Oklahoma,35.373,-96.481
usc000injp,Oklahoma,36.584,-97.682
usc000ipj8,Oklahoma,36.1,-97.052
nm609998,Arkansas,35.972,-91.2925
usc000iqst,Oklahoma,36.66,-97.387
usc000it7l,Kansas,36.921,-98.038
usc000iqz3,Oklahoma,35.115,-97.893
usc000it6a,Oklahoma,35.573,-97.302
usb000it4d,Oklahoma,36.85,-97.738
nm610003,Arkansas,35.4918333,-92.3966667
usb000it4q,Oklahoma,35.657,-97.1336
usb000it30,Oklahoma,35.5179,-97.1282
usb000ixd8,Oklahoma,36.9688,-97.8342
usb000ix90,Oklahoma,35.493,-97.232
usb000iyd7,Oklahoma,35.3482,-96.5676
usb000iz8h,Oklahoma,36.8928,-97.9831
usb000izdd,Oklahoma,36.863,-97.994
usb000izdg,Oklahoma,36.879,-97.974
usb000j07e,Oklahoma,35.569,-97.289
usb000j0eb,Colorado,37.1313,-104.4825
usb000j2v0,Oklahoma,35.715,-97.421
usb000j3wx,Oklahoma,36.66,-97.694
usb000j3xl,Oklahoma,36.708,-97.685
usb000j2y6,Oklahoma,35.5758,-97.1849
usb000j81r,New Mexico,36.5321,-106.2797
nm610018,Arkansas,35.4891667,-92.3973333
nm610019,Arkansas,35.4888333,-92.3941667
nm610023,Arkansas,35.299,-92.589
usb000jgu2,Oklahoma,35.697,-97.197
usb000jemr,Oklahoma,35.7,-97.198
nm610031,Missouri,36.5053333,-91.6548333
usb000jfey,Texas,31.9656,-94.5261
usb000jfgm,Texas,31.9095,-94.4279
usb000jjhl,1Oklahoma,36.131,-96.876
nm610035,Arkansas,35.7276667,-92.7175
nm610036,Arkansas,35.5118333,-92.44
usb000jjkb,Texas,31.8831,-94.4222
nm610038,Arkansas,35.4135,-92.4083333
nm610039,Arkansas,35.4096667,-92.4045
nm610040,Arkansas,35.391,-92.4183333
usc000jr4t,Oklahoma,35.571,-97.282
nm610042,Arkansas,35.4095,-92.4008333
nm610043,Arkansas,35.4071667,-92.4058333
usb000jlgu,New Mexico,36.9651,-104.8757
usb000jli2,Colorado,37.0006,-104.8815
usb000jlht,New Mexico,36.9372,-104.9105
usb000jljx,Colorado,37.0534,-104.7704
usb000jlnk,Oklahoma,34.109,-96.883
nm610044,Arkansas,35.4103333,-92.4025
nm610046,Arkansas,35.4095,-92.3998333
nm610047,Arkansas,35.4083333,-92.3998333
nm610048,Arkansas,35.4071667,-92.4011667
nm610050,Arkansas,35.4008333,-92.2058333
nm610053,Arkansas,35.4006667,-92.4093333
nm610054,Arkansas,35.4061667,-92.2066667
nm610055,Arkansas,35.409,-92.4128333
nm610056,Arkansas,35.4066667,-92.4073333
usc000juin,Kansas,37.0533,-97.934
nm610058,Arkansas,35.4081667,-92.4
usc000jurv,Oklahoma,35.4085,-96.5427
usc000jvit,Colorado,36.989,-104.8981
usc000jvzn,Colorado,37.0334,-104.9183
usc000jw00,Kansas,37.0286,-97.9664
usc000km17,Oklahoma,36.7327,-98.0454
usb000jw41,Oklahoma,33.9645,-97.2127
usb000jwi0,Colorado,37.0271,-104.8443
usb000jza5,Oklahoma,36.704,-98.026
usb000jwm3,Colorado,36.9926,-104.8146
usb000jx6p,Oklahoma,33.957,-97.136
usb000jxfd,Oklahoma,36.292,-96.902
usb000k25p,Oklahoma,33.984,-97.162
usb000jxx3,Oklahoma,33.9544,-97.1107
usb000kh8k,Oklahoma,35.4425,-96.5282
usb000k25s,Oklahoma,33.937,-97.163
usb000jxyp,Oklahoma,33.946,-97.161
usb000jyim,Colorado,38.4162,-105.6514
nm610068,Arkansas,35.4025,-92.4083333
nm610069,Arkansas,35.408,-92.3945
usb000k01p,Oklahoma,35.5896,-97.3751
nm610072,Arkansas,35.4016667,-92.201
nm610073,Arkansas,35.3985,-92.2126667
nm610077,Arkansas,35.426,-91.7225
usb000k3k9,Oklahoma,35.5927,-97.3727
usc000kni8,Oklahoma,35.5934,-97.3814
usb000k416,Oklahoma,36.592,-97.837
usb000k48t,Oklahoma,36.593,-97.836
usb000k498,Oklahoma,36.594,-97.831
usb000k56n,Oklahoma,35.587,-97.379
usb000k55s,Oklahoma,35.5274,-97.3946
usb000kac4,Colorado,36.9789,-104.8656
usb000k75k,Oklahoma,36.5883,-97.8171
usb000k77n,Oklahoma,36.58,-97.8159
nm610081,Arkansas,35.5038333,-92.458
usb000k8d1,Oklahoma,35.3972,-96.4662
usb000k8hb,Oklahoma,36.726,-98.006
usb000k8y6,Oklahoma,36.714,-98.012
usb000k95r,Oklahoma,36.1819,-96.8286
usb000k99s,Oklahoma,36.1856,-96.8205
usb000kdyr,Oklahoma,36.572,-97.816
usb000kanc,Oklahoma,35.495,-96.685
usb000kann,Oklahoma,35.718,-97.43
usb000kbi8,Oklahoma,34.086,-96.579
usb000ksb0,Oklahoma,36.5821,-97.8222
usb000ksb8,Oklahoma,36.5982,-97.8174
usb000kekl,Oklahoma,35.3924,-96.4576
usb000keii,Oklahoma,36.605,-97.818
usb000keq6,Texas,32.5272,-96.9032
usb000kh58,Oklahoma,35.668,-97.131
usb000kh5m,Oklahoma,35.598,-97.376
usb000khjk,Oklahoma,36.648,-97.829
usc000km4f,Oklahoma,35.605,-97.376
nm610092,Arkansas,35.5105,-92.4368333
usb000ki88,Oklahoma,36.635,-97.9674
usc000klvy,Oklahoma,36.2313,-97.584
usc000kmvx,Oklahoma,36.836,-97.714
usc000kng2,Oklahoma,36.5133,-97.8752
usc000knw2,Oklahoma,36.194,-96.7252
nm610097,Arkansas,35.4816667,-92.1211667
usc000krcu,Oklahoma,35.6038,-97.3782
nm610099,Arkansas,35.4656667,-92.09
nm610098,Arkansas,35.459,-92.1111667
nm610100,Arkansas,35.4723333,-92.1048333
usc000ks6w,Oklahoma,35.5973,-97.378
usb000kqt2,Oklahoma,36.1,-97.077
usb000krei,Texas,32.8213,-97.2095
usb000kres,Texas,32.4647,-97.1154
usb000krfn,Oklahoma,35.598,-97.367
usb000krgb,Oklahoma,35.598,-97.375
usb000kuhb,Oklahoma,35.599,-97.374
usb000krgx,Oklahoma,35.598,-97.378
usb000kri9,Oklahoma,35.611,-97.361
usb000krwl,Oklahoma,35.5996,-97.3882
usb000krwr,Oklahoma,35.5948,-97.3899
usb000krx6,Oklahoma,35.5982,-97.3795
usb000krxv,Oklahoma,35.608,-97.381
nm610102,Arkansas,35.9371667,-91.287
usb000ks8m,Oklahoma,35.599,-97.3863
usb000ktw5,Oklahoma,35.603,-97.385
usb000ktw9,Oklahoma,36.172,-96.724
usb000ktwl,Oklahoma,35.603,-97.391
usb000ksnp,Oklahoma,35.6038,-97.3715
usb000ksqj,Oklahoma,35.605,-97.3793
usb000ksri,Oklahoma,35.5873,-97.4172
usb000ktb0,Texas,32.9194,-97.5175
usb000kttf,Texas,32.8884,-97.6784
usb000kuhu,Oklahoma,35.5995,-97.3838
usb000kug7,Texas,32.9556,-97.6719
usb000kvh8,Oklahoma,35.593,-97.372
usb000kugh,Oklahoma,35.5911,-97.3809
usb000kvhe,Oklahoma,35.5919,-97.3874
usb000kuiv,Oklahoma,35.604,-97.3694
usb000kuj4,Oklahoma,35.598,-97.3737
usb000kv22,Texas,32.8873,-97.618
usb000kv9n,Texas,32.9197,-97.6665
usb000kvny,Oklahoma,35.506,-96.7
usb000kwbj,Oklahoma,34.27,-94.912
usb000kvnz,Oklahoma,35.598,-97.37
usb000kvp1,Oklahoma,35.539,-97.275
usb000kvln,Oklahoma,35.722,-97.4302
usb000kvmf,Oklahoma,35.7198,-97.4289
usb000kvp4,Oklahoma,35.601,-97.389
usb000kvp6,Oklahoma,35.7203,-97.4366
usb000kvp7,Oklahoma,35.72,-97.43
usb000kvpm,Texas,32.9923,-97.5436
usb000kvps,Oklahoma,35.6934,-97.4431
usb000kvqm,Oklahoma,35.6938,-97.4807
usb000kvqe,Oklahoma,35.721,-97.4311
usb000kxnm,Oklahoma,35.722,-97.431
usb000kvvd,Oklahoma,35.7156,-97.4383
usb000kxpp,Oklahoma,35.7304,-97.4129
usb000kw0p,Oklahoma,36.5875,-97.8382
usb000kxq7,Oklahoma,35.721,-97.429
usb000kw90,Texas,31.1085,-105.3802
usb000kwie,Oklahoma,35.388,-96.656
usb000kwma,Oklahoma,35.652,-97.1332
usb000kxqk,Oklahoma,35.711,-97.421
usb000kxr1,Texas,32.9574,-97.5029
usb000kxqu,Oklahoma,35.731,-97.424
usb000kxr5,Oklahoma,35.719,-97.421
usb000kxrb,Oklahoma,35.679,-97.403
usb000kyt2,Oklahoma,35.109,-97.821
usb000kyrj,Oklahoma,35.6006,-97.3943
usb000kyn7,Oklahoma,35.5898,-97.3808
usb000kyth,Oklahoma,35.594,-97.377
usb000kzm1,New Mexico,36.7569,-103.3024
usb000kzsf,Oklahoma,35.596,-97.38
usb000kzsi,Oklahoma,35.595,-97.385
nm610107,Arkansas,35.4558333,-92.6628333
nm610108,Arkansas,35.445,-92.665
nm610109,Arkansas,35.4571667,-92.6516667
nm610110,Arkansas,35.4526667,-92.6683333
nm610111,Arkansas,35.4503333,-92.7016667
nm610112,Arkansas,35.3266667,-92.752
usb000l2sk,Oklahoma,35.589,-97.3824
nm610113,Arkansas,35.9935,-91.0536667
usb000l2nb,Oklahoma,36.192,-96.962
usb000l2nv,Oklahoma,35.601,-97.384
usb000l2ny,Oklahoma,36.181,-96.958
usb000l2p5,Oklahoma,36.177,-96.956
usb000l17a,Oklahoma,36.183,-96.958
usb000l2bu,Texas,32.9437,-97.5992
usb000l2d2,Texas,32.9086,-97.5903
usb000l2kc,Texas,32.9116,-97.5509
usb000l44l,Texas,32.9232,-97.578
nm610117,Arkansas,35.511,-92.4411667
usb000l469,Oklahoma,35.713,-97.433
usb000l4zu,Oklahoma,35.723,-97.381
usb000l4ak,Oklahoma,36.1792,-96.9537
usb000l53l,Texas,32.9152,-97.5983
usb000l5ee,Oklahoma,35.748,-97.578
nm610118,Missouri,37.0415,-92.7083333
usb000l764,Oklahoma,35.749,-97.576
usb000l63h,Texas,32.9195,-97.6182
usb000l76q,Texas,32.9479,-97.5353
usb000l6rp,Texas,32.908,-97.5587
usb000l6wt,Oklahoma,34.43,-97.609
usb000l77a,Texas,32.9594,-97.6176
usb000l77t,Oklahoma,35.602,-97.378
usb000l792,Oklahoma,36.5849,-97.8446
usb000l7lw,Texas,32.9735,-98.0894
usb000l7m9,Texas,33.0291,-98.2141
usb000l8e3,Oklahoma,36.2212,-97.0183
usb000l8e5,Oklahoma,35.711,-97.462
usb000l8eb,Oklahoma,36.2219,-97.015
usb000l8ec,Oklahoma,36.2172,-97.0179
usb000l7w7,Texas,32.9093,-97.5205
usc000lra1,Oklahoma,36.5946,-97.8374
usb000l8ey,Oklahoma,36.597,-97.85
usb000l8k5,Oklahoma,35.8934,-97.2957
usb000lbr3,Oklahoma,35.5302,-97.2614
usb000l92n,Oklahoma,35.611,-97.379
usb000l92p,Oklahoma,35.611,-97.378
usb000lbs2,Oklahoma,35.6065,-97.1597
usb000lbs7,Oklahoma,35.8885,-97.2908
nm610122,Arkansas,35.9825,-91.0671667
usb000lac6,Texas,32.9387,-97.5545
usb000ldqp,Oklahoma,35.396,-96.448
usb000lb4j,Oklahoma,35.892,-97.2864
nm610123,Arkansas,35.343,-92.6591667
usb000lcdt,Oklahoma,36.8747,-97.9889
nm610124,Arkansas,35.3538333,-92.6718333
usb000ldeh,Oklahoma,35.6073,-97.3863
usb000ldg0,Oklahoma,35.6089,-97.3975
usc000lx5r,Oklahoma,35.6145,-97.4029
usb000ldks,Oklahoma,35.6077,-97.399
usb000ldmx,Texas,32.9144,-97.5817
usb000ldn6,Oklahoma,35.6045,-97.3971
usc000lhef,Oklahoma,35.559,-96.754
usc000li1d,Oklahoma,35.602,-97.382
usc000li1j,Oklahoma,35.6085,-97.4008
usb000ldvy,Oklahoma,36.1688,-96.9641
usc000lirn,Oklahoma,35.602,-97.39
usb000ldzh,Texas,32.9576,-98.0594
usc000lirx,Oklahoma,35.605,-97.398
usc000liry,Oklahoma,35.607,-97.375
usc000li1t,Colorado,37.2317,-104.5737
usc000lhsg,Texas,32.8951,-97.5437
usc000lisk,Oklahoma,35.6783,-97.1963
usc000lme4,Oklahoma,35.602,-97.167
usc000lit1,Texas,33.6998,-96.7133
usc000ljrt,Oklahoma,36.74,-98.286
usc000ljwu,Texas,33.7031,-96.6921
usc000lkgp,Texas,33.7122,-96.8048
usc000lvjr,Oklahoma,35.601,-97.3773
usc000lkpy,Oklahoma,36.7277,-98.2864
usc000lkyp,Oklahoma,35.695,-97.388
usc000lkxx,Texas,32.9379,-97.6196
usc000llhu,Kansas,37.1297,-97.7758
usc000lmpr,Oklahoma,36.222,-97.013
nm610131,Arkansas,35.334,-92.6505
usc000lm1y,Oklahoma,35.4,-96.648
usc000lmng,Texas,32.9543,-97.5546
nm610134,Arkansas,35.3418333,-92.6691667
usc000lpdi,Oklahoma,35.597,-97.38
nm610135,Arkansas,35.3348333,-92.6531667
usc000lpw1,Oklahoma,35.5975,-97.4084
nm610136,Arkansas,35.5166667,-92.4373333
usc000lpzn,Oklahoma,36.469,-97.047
usc000lq03,Texas,32.9619,-97.5552
usc000lqat,Texas,32.9284,-97.5789
usc000lr7h,Oklahoma,35.6818,-97.3931
usc000lvk4,Oklahoma,35.6829,-97.3947
usc000lrbp,Oklahoma,35.6012,-97.3837
usc000lri7,Oklahoma,34.953,-97.373
usc000mj7f,Oklahoma,35.504,-97.327
usc000lrvt,Oklahoma,35.595,-97.376
usc000lsfb,Oklahoma,36.19,-98.501
usc000lvke,Oklahoma,35.6835,-97.3826
usc000ltan,Oklahoma,36.1404,-97.3219
usc000ltil,Kansas,36.958,-97.67
usc000ltkv,Oklahoma,35.8914,-97.2966
usc000ltmv,Oklahoma,35.5728,-97.3345
usc000ltyx,Oklahoma,36.473,-97.024
nm610144,Arkansas,34.4353333,-92.8545
nm610145,Arkansas,35.5731667,-92.2621667
usc000lujk,Oklahoma,36.7606,-98.5915
usc000lul1,Oklahoma,36.1513,-96.8297
usc000luva,Oklahoma,36.57,-97.842
nm610147,Arkansas,35.5743333,-92.26
nm610251,Arkansas,35.5751667,-92.2601667
usc000lw47,Oklahoma,35.59,-97.392
usc000lvld,Oklahoma,36.1226,-97.3227
usc000lvrp,Oklahoma,36.127,-96.895
nm610252,Arkansas,35.2716667,-92.3418333
nm610253,Arkansas,35.356,-92.7251667
usc000lwef,Colorado,37.0232,-104.9512
usc000lwqc,Oklahoma,35.557,-97.234
usc000lwqg,Oklahoma,36.015,-97.077
usc000lwxy,Oklahoma,36.8398,-98.3576
usc000lwzb,Oklahoma,35.819,-96.94
usc000lx1g,Oklahoma,36.129,-97.322
usc000lxh8,Nebraska,40.1133,-96.5348
usc000lxim,New Mexico,35.3126,-103.0704
usc000lykz,Oklahoma,35.599,-97.401
usc000lz84,Oklahoma,36.811,-98.369
usc000lymp,Oklahoma,36.1352,-96.9764
usc000lz86,Oklahoma,35.651,-97.402
usc000lz7a,Oklahoma,35.5421,-96.773
usc000lz9l,Oklahoma,36.1321,-97.3134
usc000lzuf,Oklahoma,35.888,-97.287
usc000lzul,Oklahoma,35.721,-97.425
usc000m009,Oklahoma,35.722,-97.43
usc000lzpy,Oklahoma,35.8184,-96.9338
usb000m4m4,Oklahoma,35.89,-96.8044
usb000m4md,Oklahoma,35.563,-96.747
usc000m0uz,Oklahoma,35.752,-97.478
usc000m0v1,Oklahoma,36.736,-98.289
usc000m1fr,Texas,32.9125,-97.4787
nm610257,Arkansas,35.5726667,-92.2613333
nm610258,Arkansas,35.5761667,-92.2413333
usc000m283,Texas,32.9391,-97.5529
usb000m1bm,Oklahoma,35.594,-97.389
nm610260,Arkansas,35.576,-92.245
usb000m14t,Oklahoma,36.332,-96.995
nm610261,Arkansas,35.9131667,-91.0008333
usc000myxb,Oklahoma,35.6091,-97.1491
usc000mz0c,Oklahoma,36.138,-96.89
usb000m4kr,Oklahoma,36.786,-98.7
usb000m4ke,Oklahoma,36.1197,-97.0002
usb000m4lb,Colorado,37.226,-104.5899
usb000m4u7,Texas,32.9209,-100.8535
nm610265,Arkansas,35.5863333,-92.2698333
usb000m5k3,Colorado,37.2478,-104.548
usb000m6k3,Oklahoma,36.0975,-97.0304
usb000m65j,Colorado,37.2972,-104.5786
usb000m6k4,Colorado,37.164,-104.4937
nm610266,Arkansas,35.5775,-92.2611667
nm610267,Arkansas,35.5838333,-92.2596667
usb000m6k7,Oklahoma,36.1022,-97.0301
usb000m6ba,Colorado,37.2785,-104.6231
usb000m6bd,Colorado,37.2279,-104.6421
usb000m79e,Oklahoma,35.721,-97.4304
usb000m7xv,Oklahoma,36.001,-97.055
usb000m8ar,Oklahoma,35.1097,-96.1792
usc000mcnp,Oklahoma,36.1658,-96.9717
nm610270,Arkansas,35.4596667,-92.6885
usb000m8p0,Oklahoma,36.138,-97.307
usc000mcnx,Arkansas,35.6,-92.4323
usb000m9f4,Texas,32.88,-100.8535
usb000m9jx,Oklahoma,35.578,-98.07
usc000mc7l,Oklahoma,35.6,-97.389
usc000mcpa,Texas,32.9453,-97.5339
nm610273,Arkansas,35.4083333,-90.7225
usc000mcpn,Oklahoma,35.9446,-96.9111
usc000mcld,Oklahoma,35.943,-96.908
usc000mcqf,Oklahoma,35.9431,-96.9156
usc000mdes,Oklahoma,35.947,-96.9153
usc000n5tf,Oklahoma,35.983,-97.196
usc000mejv,Oklahoma,36.6532,-98.2081
usc000meqp,Oklahoma,35.474,-96.504
usc000mf70,Oklahoma,35.9505,-96.9074
usc000mfbv,Oklahoma,35.5925,-97.3788
usc000mflh,Texas,32.6451,-97.4354
usc000mnz8,Oklahoma,36.5978,-97.9548
usc000mh8f,Oklahoma,36.398,-97.343
nm610277,Arkansas,36.0063333,-91.0531667
usc000mfzp,Kansas,37.133,-97.8334
usc000mg0h,Kansas,37.132,-97.7684
usc000mg4w,Texas,32.8994,-100.85
nm610279,Missouri,38.0643333,-90.9315
usc000n5vt,Oklahoma,36.2227,-97.4201
usc000mj15,Oklahoma,35.483,-97.351
usc000mgyu,Kansas,37.1428,-97.7874
usc000mh1z,Oklahoma,36.1286,-97.3101
nm610281,Arkansas,35.9971667,-91.303
usc000mirk,Oklahoma,36.8361,-97.7503
usc000mj5f,Oklahoma,36.7464,-98.2949
usc000mjxz,Oklahoma,36.036,-97.076
usc000mkvs,Oklahoma,36.0166,-97.1743
usc000mlar,Oklahoma,35.893,-97.292
usc000mlcl,Oklahoma,35.891,-97.297
usc000mlrm,Oklahoma,35.5956,-97.4002
usc000mlxh,Oklahoma,36.9067,-97.8944
usc000mmn2,Oklahoma,35.8162,-96.9324
usc000mmsb,Oklahoma,36.8657,-97.7345
usc000mmvl,Oklahoma,36.1265,-97.2952
usc000mn7q,Kansas,36.993,-97.929
usc000mnm8,Texas,32.9027,-100.8406
usc000mp06,Kansas,36.9963,-97.9271
usc000ni0l,Oklahoma,36.8372,-97.7237
usc000mqbw,Oklahoma,36.325,-96.993
usc000mtf8,Oklahoma,36.367,-97.055
usc000mr2m,Oklahoma,35.7801,-97.4765
usc000n2z8,Oklahoma,35.7752,-97.4752
usc000mr2p,Oklahoma,35.7756,-97.4693
usc000mr2r,Oklahoma,35.7779,-97.4717
usc000mr2s,Oklahoma,35.775,-97.477
usc000mr0g,Oklahoma,35.7818,-97.4807
nm610292,Arkansas,35.5876667,-92.4788333
usc000napw,Oklahoma,35.7762,-97.473
usc000mt94,Kansas,37.2918,-97.6446
usc000mt97,Oklahoma,35.781,-97.478
usc000mrdm,Oklahoma,35.781,-97.477
usc000mt9c,Oklahoma,35.78,-97.479
usc000mt9e,Oklahoma,35.776,-97.476
usc000mt9i,Oklahoma,35.778,-97.476
usc000mt9k,Oklahoma,35.777,-97.476
usc000mrse,Oklahoma,35.776,-97.469
usc000nszq,Oklahoma,35.777,-97.466
usc000mrtq,Oklahoma,35.771,-97.464
usc000mru0,Oklahoma,35.776,-97.478
usc000mt9x,Oklahoma,35.773,-97.466
usc000mrx5,Oklahoma,35.77,-97.46
usc000mrza,Oklahoma,35.772,-97.463
usc000ms02,Oklahoma,35.775,-97.475
usc000msxx,Oklahoma,35.778,-97.473
usc000msfq,Oklahoma,35.7713,-97.4617
usc000mta4,Oklahoma,35.7752,-97.4735
usc000mta9,Oklahoma,35.7716,-97.4628
usc000msib,Oklahoma,36.5526,-97.062
usc000msmc,Oklahoma,35.777,-97.467
usc000msmq,Oklahoma,35.77,-97.459
usc000msne,Oklahoma,35.776,-97.469
usc000msxf,Oklahoma,36.718,-97.71
usc000msxs,Oklahoma,35.771,-97.454
usc000mtad,Oklahoma,35.7761,-97.4717
usc000mtaf,Oklahoma,35.742,-97.353
usc000mt87,Oklahoma,36.1388,-97.3148
usc000mtjk,Oklahoma,35.777,-97.466
usc000mv6n,Oklahoma,35.77,-97.463
usc000mw8m,Oklahoma,35.773,-97.461
usc000mvhh,Oklahoma,36.8695,-97.8886
usc000mvig,Oklahoma,36.7898,-98.7003
usc000mvy2,Oklahoma,35.781,-97.4745
nm610297,Missouri,36.9138333,-91.1613333
usc000mw9g,Oklahoma,35.782,-97.468
usc000mwdk,Oklahoma,36.17,-96.99
usc000mwww,Oklahoma,36.097,-97.081
usc000mwus,Oklahoma,36.103,-97.081
usc000mwvn,Oklahoma,36.175,-96.981
usc000mwxc,Oklahoma,36.4668,-97.0546
usc000mwxf,Oklahoma,36.0353,-97.3362
usc000mwy5,Oklahoma,36.036,-97.341
usc000mx1h,Oklahoma,36.043,-97.336
usc000mx1v,Oklahoma,36.717,-97.702
usc000mx4n,Oklahoma,36.171,-96.9786
nm610300,Arkansas,35.5093333,-92.4336667
usc000mx9a,Oklahoma,35.565,-97.342
usc000mx9e,Oklahoma,35.568,-97.348
usc000mycp,Oklahoma,36.1645,-96.9845
usc000mxb1,Oklahoma,35.817,-96.943
usc000mycs,Oklahoma,36.1,-97.072
usc000myct,Oklahoma,36.325,-96.828
usc000mxly,Texas,32.9448,-100.8731
usc000mycz,Oklahoma,35.773,-97.463
usc000myd2,Oklahoma,36.096,-96.996
usc000n4z3,Oklahoma,36.5865,-97.8125
usc000mylm,Oklahoma,36.675,-97.693
usc000mym7,Oklahoma,36.5906,-97.8097
nm610302,Arkansas,36.1303333,-91.1696667
usc000myuy,Oklahoma,36.4476,-97.0735
usc000myyy,Oklahoma,36.5438,-97.0616
usb000my0t,Oklahoma,35.764,-97.452
usb000mzcq,Oklahoma,36.091,-97.088
usb000myxa,Oklahoma,36.088,-97.084
usb000mzcs,Oklahoma,35.902,-97.2538
usb000mzbr,Oklahoma,35.636,-97.041
usb000mzdy,Oklahoma,35.4803,-97.2625
usb000mzfr,Oklahoma,35.5067,-97.2356
usb000mzgh,Oklahoma,36.5418,-97.0677
usb000mzgp,Oklahoma,36.5442,-97.0499
usb000mzj9,Oklahoma,36.767,-98.6908
usc000p9ur,Oklahoma,35.9557,-96.9185
usb000mzt9,Oklahoma,36.167,-96.982
usb000mztu,Oklahoma,35.781,-97.471
usb000n0hq,Oklahoma,35.7798,-97.471
usc000pe4b,Oklahoma,36.291,-97.132
usb000n1de,Oklahoma,36.1701,-96.9739
usb000n0lf,Oklahoma,35.954,-97.396
usb000n0ww,Oklahoma,35.7987,-96.9847
usb000n1di,Oklahoma,36.119,-96.903
usb000n1dg,Oklahoma,35.7979,-96.9831
usb000n1dl,Oklahoma,36.151,-96.969
usb000n1dn,Oklahoma,36.151,-96.963
usb000n1im,Oklahoma,35.593,-97.383
usc000n3xf,Oklahoma,35.593,-97.381
usc000n3zh,Oklahoma,35.5954,-97.3883
usc000n40t,Oklahoma,36.8853,-97.6872
usc000n4ja,Oklahoma,36.287,-97.126
usc000n4ms,Oklahoma,36.294,-97.123
usc000n4wh,Oklahoma,36.7506,-97.5746
usc000n58c,Oklahoma,36.777,-98.332
usc000n59k,Oklahoma,35.889,-97.284
usc000n59s,Oklahoma,35.89,-97.281
usc000n5aw,Oklahoma,35.491,-97.247
usc000n5jn,Oklahoma,35.796,-96.976
usc000n5mx,Oklahoma,35.495,-97.242
usc000n5q0,Oklahoma,35.492,-97.252
usc000n5um,Oklahoma,35.4947,-97.2464
usc000n5zh,Oklahoma,35.4919,-97.2474
nm610308,Arkansas,35.409,-92.44
usc000n63m,Oklahoma,35.8891,-97.2844
usc000n6kk,Oklahoma,36.449,-97.076
usc000n6tc,Oklahoma,35.6699,-97.4004
usc000n6d7,Oklahoma,36.1251,-96.9075
usc000n6g1,Oklahoma,36.1216,-96.9037
usc000n7tb,Oklahoma,36.132,-97.433
usc000n7mi,Oklahoma,35.89,-97.282
