order_number,well_number,approval_date,year
174849.0,34W,1980-08-25,1980
355562.0,13,1991-03-27,1991
1008050091.0,1-22,2010-07-12,2010
506688.0,1,2005-06-09,2005
78258.0,64,1969-10-20,1969
1205770036.0,9-6,2012-04-12,2012
541892.0,2,2007-07-17,2007
1202640136.0,39-20,2011-11-21,2011
380043.0,8,1994-02-09,1994
257681.0,20,1967-10-11,1967
396934.0,5-2,1995-11-06,1995
65351.0,A-1,1967-03-20,1967
471684.0,2-6,2003-01-17,2003
488316.0,B#1,2004-04-07,2004
536057.0,601-W,2007-02-28,2007
185551.0,6-5,1981-03-10,1981
514453.0,11-4,2005-11-07,2005
244918.0,4-3,1983-09-14,1983
1107180085.0,B-2,2011-11-01,2011
338540.0,1-6,1989-05-04,1989
404674.0,3,1996-08-28,1996
429926.0,1,1999-02-01,1999
303401.0,1,1985-09-26,1985
534876.0,35-2,2007-01-30,2007
534354.0,39-1,2007-01-18,2007
1200440058.0,31,2011-08-12,2011
1205770037.0,33,2012-04-12,2012
118799.0,68,1976-02-03,1976
1006500034.0,69,2010-03-29,2010
391094.0,6,1995-03-30,1995
1007100078.0,24-2,2010-05-27,2010
1007390055.0,70,2010-06-14,2010
1303440049.0,4-3,2012-01-07,2012
1200440061.0,36,2011-08-12,2011
1204050063.0,17-3,2012-02-22,2012
508448.0,B-2,2005-07-18,2005
1101930085.0,75,2010-10-14,2010
396930.0,1-4,1995-11-06,1995
538870.0,76,2007-05-04,2007
395949.0,3042X,1995-10-02,1995
1205770038.0,78,2012-04-12,2012
345662.0,81,1990-03-14,1990
395728.0,1914X,1995-09-21,1995
1201250048.0,18-2,2011-10-14,2011
395725.0,1821X,1995-09-21,1995
529191.0,82,2006-08-31,2006
425838.0,14,1998-08-20,1998
553524.0,I-1,2008-05-05,2008
397129.0,2-3,1995-11-14,1995
547483.0,1,2007-12-06,2007
344743.0,2-1,1990-02-06,1990
425058.0,87,1998-07-22,1998
1304370156.0,901S,2013-03-21,2013
402715.0,41,1996-06-18,1996
358081.0,90,1991-06-25,1991
1105340008.0,92,2011-04-14,2011
564446.0,4-08,2009-01-15,2009
1307440029.0,93,2013-09-18,2013
404961.0,2,1996-09-06,1996
554408.0,9-8,2008-05-22,2008
397125.0,12-3,1991-01-23,1991
150085.0,CD-2,1979-02-26,1979
1307310071.0,4,2013-07-26,2013
1400600097.0,3,2013-08-23,2013
412107.0,29-A,1997-05-08,1997
1400600098.0,D-4,2013-09-26,2013
1303550009.0,102,2013-05-06,2013
1303580062.0,103,2013-02-20,2013
197582.0,1-4,1981-08-31,1981
419859.0,1-28,1998-01-22,1998
194503.0,4-4,1981-07-21,1981
254063.0,3-5,1984-02-22,1984
230054.0,CG8,1982-12-20,1982
391602.0,9,1995-04-20,1995
568161.0,47,2009-06-05,2009
1101660076.0,12-3,2010-10-20,2010
800084.0,1-16,2002-08-19,2002
1201250047.0,13-3,2011-09-29,2011
1101670038.0,12-4,2010-10-20,2010
250400.0,1401W,1983-12-20,1983
385788.0,17,1994-08-26,1994
511701.0,3,2005-09-23,2005
396940.0,16-4,1995-11-06,1995
1105420115.0,18-4,2011-04-05,2011
1101660075.0,11-2,2010-10-20,2010
1101930086.0,13-4,2011-01-03,2011
1200340083.0,18-3,2011-08-05,2011
1101670037.0,17-4,2010-10-20,2010
1106290021.0,23-4,2011-04-29,2011
426397.0,A-21W,1998-09-14,1998
1106130054.0,17-5,2011-04-27,2011
417942.0,23W,1997-11-14,1997
1603360044.0,10-12,2015-12-04,2015
1306610030.0,13-2,2013-06-24,2013
396931.0,1-5,1995-11-06,1995
544647.0,48,2007-09-25,2007
446357.0,3-2,2000-11-06,2000
1206280029.0,22-4,2012-05-02,2012
1001740027.0,9-7,2009-09-21,2009
442242.0,7-3,2000-06-22,2000
800016.0,1-11,1997-10-21,1997
385786.0,4,1994-08-26,1994
506322.0,1-A,2005-06-06,2005
386376.0,2,1994-09-21,1994
300736.0,9-9,1986-07-18,1986
441982.0,111,2000-06-13,2000
498518.0,4-17,2004-12-07,2004
446922.0,5-2,2000-11-21,2000
344744.0,9-10,1990-02-06,1990
446921.0,4,2000-11-21,2000
1405980020.0,2-35,2014-04-23,2014
1306010045.0,8-8,2013-06-03,2013
354694.0,CB-8,1991-02-28,1991
1004350005.0,9-11,2010-02-10,2010
346354.0,9-12,1990-04-10,1990
508279.0,2,2005-07-12,2005
363636.0,100,1992-03-02,1992
431063.0,104,1999-03-24,1999
391185.0,14-4,1995-04-04,1995
1008440004.0,1-32,2010-07-12,2010
444701.0,1-3,2000-09-13,2000
396937.0,13-5,1995-11-06,1995
396936.0,12-5,1995-11-06,1995
554800.0,15-3,2008-05-30,2008
525747.0,109,2006-06-07,2006
1304780048.0,110,2013-04-09,2013
230051.0,CB-7,1982-12-20,1982
800011.0,3,1997-04-04,1997
385453.0,2D,1994-05-15,1994
537234.0,9,2007-03-28,2007
391099.0,13,1995-03-30,1995
561540.0,1-7,2008-10-30,2008
391182.0,5-6,1995-04-04,1995
394336.0,19Y,1995-08-02,1995
1307220014.0,2016,2013-09-17,2013
1505000097.0,54,2015-03-04,2015
391643.0,11-15,1995-04-21,1995
395723.0,4-10,1995-09-21,1995
395722.0,14-7,1995-09-21,1995
1006320013.0,7-5,2010-05-30,2010
398260.0,16-5,1995-12-27,1995
400012.0,58,1996-03-07,1996
1107700114.0,56,2011-07-01,2011
446359.0,2-1,2000-11-06,2000
407849.0,60,1996-12-16,1996
411142.0,17XD,1997-04-09,1997
530352.0,3-17,2006-09-29,2006
508377.0,2H,2005-07-14,2005
1400420010.0,125,2013-08-07,2013
521960.0,1,2006-03-22,2006
446358.0,3-36,2000-11-06,2000
1405620062.0,6-25,2014-02-28,2014
1408550022.0,36-2,2014-07-27,2014
416096.0,118,1997-09-19,1997
416097.0,131,1997-09-19,1997
1401650048.0,36-5,2013-11-06,2013
1204290002.0,36-3,2012-06-21,2012
473389.0,7,2003-03-10,2003
473130.0,1,2003-03-04,2003
546530.0,112,2007-11-09,2007
473172.0,6,2003-03-04,2003
1201980036.0,113,2011-10-18,2011
1305950037.0,8,2013-09-06,2013
473390.0,1,2003-03-10,2003
800060.0,1-22,2001-03-06,2001
1405620063.0,8-25,2014-04-23,2014
1708660020.0,1,2017-05-24,2017
1606580017.0,4,2016-03-30,2016
1305020193.0,3032,2013-04-15,2013
1401650049.0,1917,2013-11-25,2013
457699.0,124,2001-10-29,2001
800105.0,1-33,2003-12-23,2003
1204290003.0,8-13,2012-06-21,2012
1204290001.0,8-5,2012-06-21,2012
1105200162.0,10-1,2011-11-21,2011
508280.0,3,2005-07-12,2005
507612.0,1,2005-06-29,2005
455195.0,5-3,2001-08-14,2001
455196.0,15,2001-08-14,2001
458520.0,8-16,2001-11-28,2001
485110.0,5-9,2004-01-14,2004
495560.0,5-11,2004-09-27,2004
508449.0,1-4,2005-07-18,2005
1006430171.0,2-32,2010-05-13,2010
509583.0,9,2005-08-09,2005
548673.0,105W,2008-01-09,2008
1500140058.0,202W,2015-09-14,2015
547280.0,17,2007-11-30,2007
514451.0,277,2005-01-07,2005
1100210063.0,269,2010-08-16,2010
1500140055.0,102W,2015-09-14,2015
1302830040.0,5-9,2012-12-17,2012
1001300028.0,230,2009-09-10,2009
527051.0,7-7,2006-07-13,2006
527414.0,235,2006-07-21,2006
528543.0,228,2006-08-17,2006
532341.0,299,2006-11-16,2006
1007390054.0,279,2010-06-14,2010
531775.0,215,2006-11-03,2006
1006160152.0,1-9,2010-08-11,2010
563352.0,A-9,2008-12-12,2008
1500140052.0,103W,2015-10-22,2015
1300390077.0,15,2012-08-24,2012
534874.0,216,2007-01-30,2007
1500140054.0,107W,2015-09-14,2015
1107620064.0,1,2011-06-28,2011
1100200111.0,291,2010-08-17,2010
1107790068.0,2,2011-07-01,2011
1202050001.0,1,2011-10-27,2011
1100760134.0,36-4,2010-08-23,2010
544023.0,31-2,2007-09-11,2007
541068.0,35-5,2007-06-27,2007
1500140057.0,1,2015-09-14,2015
540446.0,272,2007-06-12,2007
543181.0,17-8,2007-08-21,2007
543882.0,4-25,2007-09-06,2007
541962.0,248,2007-07-18,2007
545286.0,301,2007-10-11,2007
1701270025.0,160,2016-09-12,2016
546893.0,254,2007-11-21,2007
1500140056.0,163,2015-10-22,2015
547990.0,4-25D,2007-12-18,2007
551093.0,1-09,2008-03-07,2008
1200100046.0,7,2011-08-12,2011
552700.0,2-60,2008-04-15,2008
554413.0,41-1,2008-05-22,2008
557665.0,255,2008-08-05,2008
557664.0,11-3,2008-08-05,2008
558448.0,38-3,2008-08-22,2008
560822.0,8-10,2008-10-15,2008
563063.0,6-18,2008-12-08,2008
1500140060.0,101W,2015-09-14,2015
1500140059.0,201W,2015-09-14,2015
564449.0,317,2009-01-15,2009
566955.0,308,2009-04-13,2009
567062.0,307,2009-04-16,2009
1005520013.0,217,2010-03-25,2010
1104650002.0,256,2011-03-03,2011
1101630077.0,20-3,2010-09-23,2010
1102410022.0,311,2010-12-15,2010
1102410023.0,376,2010-11-05,2010
1102680009.0,219,2010-10-22,2010
1102890001.0,407,2010-11-29,2010
1103810013.0,405,2011-02-25,2011
1103140059.0,406,2011-01-24,2011
1103690016.0,404,2011-01-13,2011
1104370064.0,6-19,2011-02-14,2011
1104230207.0,6-21,2011-02-14,2011
1105970002.0,3-3,2011-04-27,2011
1105500031.0,5-2,2011-04-05,2011
1105010065.0,10-2,2011-03-10,2011
1104950013.0,9-10,2011-02-28,2011
1105500030.0,6-14,2011-03-31,2011
1300510057.0,3-2,2012-08-23,2012
1106120028.0,23-2,2011-04-25,2011
1106120027.0,19-5,2011-04-27,2011
1105860051.0,9-14,2011-07-14,2011
1105860052.0,9-15,2011-08-15,2011
1502260138.0,2-10,2014-12-04,2014
1108110105.0,10-4,2011-07-29,2011
1201110095.0,5-3,2011-09-09,2011
1201980019.0,403,2011-10-17,2011
1208120056.0,6-23,2012-07-12,2012
1502260140.0,3-3,2014-12-04,2014
1306010046.0,11-5,2013-06-03,2013
1302490010.0,147,2012-11-05,2012
1304480080.0,239,2013-03-06,2013
1305020195.0,F-4,2013-04-15,2013
1305020196.0,16,2013-04-15,2013
1304930012.0,6-25,2013-05-06,2013
1307250043.0,40-3,2013-07-17,2013
1307360062.0,1X,2013-09-18,2013
1401400020.0,34-3,2013-09-18,2013
1404190074.0,201,2014-01-21,2014
1404340098.0,1X,2014-01-07,2014
1409090007.0,2B,2015-09-14,2015
1404500037.0,1920,2014-01-09,2014
1405750016.0,203,2014-03-10,2014
1502850011.0,5-36,2014-11-13,2014
1007390056.0,28,2010-06-30,2010
527520.0,60,2006-07-24,2006
1006430001.0,25,2010-06-17,2010
391183.0,11-2,1995-04-04,1995
1201250049.0,11-3,2011-09-29,2011
1102250074.0,10,2010-11-09,2010
528704.0,51,2006-08-22,2006
1401830023.0,49,2013-09-23,2013
78278.0,66,1969-12-10,1969
456678.0,2-3,2001-09-25,2001
397131.0,25,1995-11-14,1995
519736.0,215,2006-02-09,2006
1104650011.0,16,2011-03-03,2011
392966.0,8,1995-06-08,1995
397124.0,5-1,1995-11-14,1995
1703790019.0,12-1,2017-01-24,2017
534855.0,14-1,2007-01-29,2007
526467.0,214,2006-06-26,2006
1007760072.0,42,2010-06-17,2010
447377.0,41,2000-12-07,2000
538335.0,13-1,2007-04-24,2007
542344.0,20,2007-07-26,2007
392965.0,22,1995-06-08,1995
355230.0,7,1991-03-14,1991
399298.0,26-1,1996-02-07,1996
425060.0,29,1998-07-22,1998
310630.0,23,1987-04-02,1987
1102250075.0,3,2010-11-19,2010
355332.0,12,1991-03-19,1991
534875.0,24-1,2007-01-30,2007
358129.0,26,1991-06-26,1991
534349.0,18-1,2007-01-18,2007
173943.0,1-22,1980-08-08,1980
48104.0,01,1962-02-20,1962
561476.0,5,2008-10-29,2008
470255.0,5-4,2002-11-27,2002
391992.0,15X,1995-05-04,1995
536056.0,904,2007-02-28,2007
1405270069.0,7-1,2014-12-06,2014
1306010047.0,7-2,2013-06-03,2013
1405010049.0,2-36,2014-02-13,2014
380245.0,1,1994-02-16,1994
1005670001.0,9-3,2010-04-22,2010
554415.0,C-2,2008-05-22,2008
587362.0,1,2011-07-19,2011
800080.0,A-1,2002-06-06,2002
442241.0,3-2,2000-06-22,2000
1502260139.0,3-1,2014-12-04,2014
1301610043.0,21-1,2012-11-20,2012
544229.0,30B-1,2007-09-11,2007
544022.0,21-2,2007-09-11,2007
1202590029.0,17-2,2011-11-18,2011
534856.0,17-3,2007-01-29,2007
534351.0,22-2,2007-01-18,2007
446827.0,5,2000-11-17,2000
544024.0,32-1,2007-09-11,2007
1204470095.0,2,2012-03-29,2012
1400600099.0,1,2013-08-23,2013
417746.0,1,1998-08-27,1998
1106290022.0,22-2,2011-05-09,2011
534858.0,22-1,2007-01-29,2007
325690.0,2,1988-05-11,1988
197488.0,5,1981-08-28,1981
1201980135.0,2,2011-10-24,2011
1402890001.0,1,2014-01-10,2014
1302530234.0,2,2012-11-20,2012
402129.0,1,1996-05-24,1996
555134.0,1,2008-06-10,2008
343615.0,13,1989-12-15,1989
367651.0,3,1992-08-17,1992
493264.0,3-1,2004-08-10,2004
473715.0,27,2003-03-21,2003
476064.0,6,2003-05-20,2003
546751.0,2,2007-11-19,2007
506691.0,1-30,2005-06-09,2005
1504670085.0,1,2015-02-26,2015
1504670084.0,2,2015-03-04,2015
1305760050.0,1,2013-05-13,2013
1401830021.0,3,2013-10-25,2013
1702370022.0,2,2016-10-31,2016
1205780113.0,3,2012-05-02,2012
1702370019.0,2,2016-11-01,2016
1302180130.0,6,2013-05-24,2013
1702370021.0,1A,2016-11-02,2016
1702370020.0,1,2016-11-09,2016
1702370018.0,3,2016-11-02,2016
525259.0,8-F,2006-05-23,2006
1408450052.0,9,2014-07-23,2014
53167.0,1,1963-10-24,1963
267162.0,4-1,1984-10-18,1984
67392.0,4,1967-11-03,1967
1506160101.0,19,2015-06-16,2015
527710.0,11-25,2006-07-28,2006
556429.0,29,2008-07-09,2008
1506160104.0,19,2015-10-06,2015
1608210014.0,17,2016-06-16,2016
1104980027.0,2,2011-03-31,2011
312862.0,5,1987-05-29,1987
290269.0,17,1985-12-17,1985
52569.0,18,1963-08-13,1963
1200860127.0,42,2011-09-29,2011
381637.0,2,1994-03-30,1994
173591.0,2,1980-07-31,1980
1400790046.0,6A,2013-09-18,2013
377246.0,1,1993-10-18,1993
501907.0,35,2005-03-01,2005
281648.0,4,1985-07-11,1985
1500990021.0,1,2014-11-13,2014
38689.0,2-A,1959-01-20,1959
234196.0,W2,1983-03-02,1983
320161.0,5,1987-12-21,1987
140112.0,3,1978-04-18,1978
389700.0,9,1995-01-27,1995
1002620203.0,1,2009-11-02,2009
328401.0,1,1988-07-21,1988
1406590083.0,13-8,2015-05-28,2015
1301180006.0,1,2012-11-20,2012
527707.0,2,2006-07-28,2006
349270.0,12,1990-08-09,1990
396331.0,4A,1995-10-16,1995
549508.0,1A,2008-01-30,2008
82031.0,9,1970-09-30,1970
568189.0,24,2009-06-08,2009
246961.0,1-37,1985-10-21,1985
43774.0,B-15X,1960-11-10,1960
246962.0,42,1983-10-21,1983
246960.0,43,1983-10-21,1983
250078.0,22,1983-10-21,1983
449427.0,2,2001-02-26,2001
322245.0,10W,1988-02-22,1988
172705.0,15,1980-07-17,1980
247599.0,24,1983-11-01,1983
43774.0,11,1960-11-10,1960
332194.0,19,1988-11-08,1988
1106660016.0,16,2011-05-20,2011
225667.0,21-28,1982-10-05,1982
558985.0,34,2008-09-04,2008
1104420071.0,14,2011-03-21,2011
35657.0,18,1957-10-07,1957
148217.0,15-A,1978-12-27,1978
1500990020.0,3A,2014-11-03,2014
1705650047.0,3,2017-03-13,2017
430356.0,1-A,1999-02-22,1999
311870.0,2-A,1987-05-06,1987
348819.0,A-1,1990-07-20,1990
438399.0,1,2000-02-02,2000
234936.0,11,1983-03-15,1983
291031.0,5-16,1986-01-02,1986
436851.0,2,1999-11-22,1999
466770.0,2,2002-08-15,2002
239534.0,1,1983-06-07,1983
1005500033.0,1,2010-09-21,2010
179211.0,6,1980-11-07,1980
295516.0,1,1986-04-01,1986
241363.0,1,1983-07-11,1983
227993.0,5,1982-11-16,1982
441863.0,1 SWD,2000-06-08,2000
208015.0,2,1982-02-03,1982
356227.0,3A,1991-04-18,1991
239120.0,2,1983-04-27,1983
424546.0,2,1998-07-08,1998
293830.0,14-A,1986-02-28,1986
220209.0,3-A,1982-07-08,1982
388479.0,1,1994-12-06,1994
225688.0,1,1982-10-05,1982
428031.0,5,1998-11-19,1998
281312.0,1,1985-07-03,1985
260497.0,2,1984-06-06,1984
207919.0,2-A,1982-02-02,1982
261036.0,1,1984-06-18,1984
340717.0,7,1989-08-09,1989
332955.0,1A,1988-12-02,1988
470685.0,5,2002-12-11,2002
326978.0,2,1988-06-14,1988
1501720001.0,14,2014-10-13,2014
434316.0,2,1999-08-10,1999
434539.0,2,1999-08-19,1999
1003500060.0,11,2009-12-17,2009
236854.0,1,1983-04-15,1983
541065.0,1,2007-06-24,2007
439997.0,2,2000-03-31,2000
245890.0,J1,1983-09-30,1983
1702740068.0,3A,2016-12-02,2016
326332.0,1,1988-05-26,1988
413021.0,B-8,1997-06-05,1997
271064.0,5A,1985-01-04,1985
268996.0,4-P,1984-11-26,1984
276190.0,2A,1985-04-12,1985
326738.0,3,1988-06-07,1988
1704300003.0,13,2017-01-23,2017
1304370157.0,2,2003-03-07,2003
374727.0,17,1993-06-22,1993
313656.0,18,1987-06-17,1987
444564.0,44,2000-09-08,2000
399389.0,B-18,1996-02-09,1996
346772.0,7,1990-04-27,1990
336291.0,54,1989-03-06,1989
349396.0,11B,1990-08-14,1990
368145.0,5E,1992-09-09,1992
242580.0,2,1983-07-29,1983
502607.0,6-18,2005-03-15,2005
1604300003.0,#4-5,2016-01-11,2016
389463.0,3-31,1995-01-19,1995
567321.0,2,2009-04-29,2009
525724.0,4A,2006-06-06,2006
401857.0,5,1996-05-15,1996
408052.0,8,1996-12-20,1996
225687.0,2,1982-10-05,1982
410600.0,27,1997-03-25,1997
133616.0,5,1977-08-26,1977
489400.0,4,2004-04-29,2004
429395.0,1,1999-01-07,1999
431219.0,T-1,1999-03-31,1999
36784.0,1,1956-03-31,1956
467216.0,W-10,2002-08-27,2002
533043.0,9,2006-12-08,2006
535468.0,6,2007-02-13,2007
1605810065.0,2A,2016-05-05,2016
1205960034.0,17-A,2012-05-22,2012
1701330003.0,1,2017-06-02,2017
1305820016.0,1,2013-06-05,2013
1004590026.0,3,2011-06-22,2011
260594.0,1,1984-06-08,1984
1303180051.0,1A,2014-09-23,2014
1104230142.0,12,2011-02-15,2011
1302240087.0,1,2012-12-07,2012
1405630013.0,3,2014-11-07,2014
1500590037.0,2,2014-07-14,2014
1501720012.0,14,2014-10-22,2014
1402970006.0,1,2014-01-07,2014
1501930074.0,4,2014-11-07,2014
100950.0,4-28,1973-11-01,1973
349162.0,10A,1990-08-03,1990
1404860048.0,2,2014-03-26,2014
1400450065.0,1-9,2013-08-23,2013
1400450067.0,1-10,2013-08-23,2013
1102060149.0,8,2011-07-21,2011
1304910042.0,4-9,2013-04-15,2013
1304910044.0,9-9,2013-04-15,2013
1501520023.0,4-9,2014-11-18,2014
1400450066.0,5-9,2013-10-14,2013
1304910043.0,6-9,2013-04-15,2013
1406020030.0,4,2014-03-13,2014
1406020028.0,5,2014-03-13,2014
1204510121.0,4,2012-05-03,2012
1406060015.0,2,2014-03-26,2014
1407060003.0,2,2014-05-28,2014
420160.0,3,1998-01-30,1998
1406060014.0,10,2014-03-26,2014
1407060002.0,8,2014-05-12,2014
1407060001.0,12,2014-06-04,2014
1204710150.0,4     ,2012-03-06,2012
1501520024.0,3,2014-11-18,2014
1204510123.0,3     ,2012-05-29,2012
326853.0,W5-31,1988-06-09,1988
1200120054.0,2,2011-09-09,2011
1701330004.0,1A,2017-01-26,2017
374361.0,3,1993-06-03,1993
1406020029.0,23,2014-02-18,2014
355170.0,B2,1991-03-13,1991
1501520025.0,1A-28,2014-11-18,2014
370560.0,1-2,1992-12-17,1992
530104.0,7-3F,2006-09-22,2006
528514.0,18-6A,2006-08-16,2006
544069.0,17-1,2007-09-12,2007
1402480095.0,3,2010-03-15,2010
558234.0,18-1SW,2008-08-19,2008
558235.0,20-1SW,2008-08-19,2008
557882.0,20-1SW,2008-08-11,2008
1705060072.0,18-10,2017-02-16,2017
560698.0,12-1SW,2008-10-13,2008
560476.0,16-1SW,2008-10-07,2008
560475.0,14-2SW,2008-10-07,2008
1202790220.0,4-1,2011-12-15,2011
1402650001.0,1-3,2013-11-04,2013
1705060071.0,18-22,2017-02-16,2017
34146.0,E-2,1957-02-12,1957
27096.0,H0-15,1953-05-18,1953
27096.0,JO-14,1953-05-18,1953
27096.0,CO-9,1953-05-18,1953
27096.0,HO-11,1953-05-18,1953
27096.0,H-15,1953-05-18,1953
421413.0,B-2,1998-03-11,1998
541067.0,5-A,2007-06-27,2007
325347.0,1,1988-05-04,1988
514450.0,3,2005-11-07,2005
1801290002.0,1A,2017-08-28,2017
431953.0,12,1999-04-30,1999
394843.0,14,1995-08-22,1995
430353.0,9,1999-02-22,1999
375133.0,1,1993-07-09,1993
394529.0,20,1995-08-07,1995
471854.0,12-7,2003-01-24,2003
422064.0,2,1998-04-07,1998
55899.0,K-15,1964-07-28,1964
386256.0,3,1994-09-16,1994
239533.0,W49,1983-06-07,1983
1204630032.0,(1-A)015,2012-03-29,2012
1406420046.0,3,2014-05-07,2014
1204910142.0,21W,2012-05-01,2012
1106700057.0,1-WS,2011-05-27,2011
260505.0,A-1,1984-06-06,1984
368240.0,B-1,1992-09-11,1992
346099.0,W-20,1990-03-30,1990
1406460018.0,W-28,2015-02-03,2015
422065.0,1,1998-04-07,1998
529854.0,24,2006-09-18,2006
564808.0,6,2009-01-26,2009
1008050092.0,5,2010-07-14,2010
1101300039.0,4,2011-06-22,2011
507611.0,W-2,2005-06-29,2005
232610.0,3-A,1983-02-02,1983
242126.0,101,1974-01-22,1974
1007890020.0,W-7B,2010-08-30,2010
542057.0,1,2007-07-20,2007
120750.0,1 SWD,1976-04-19,1976
571636.0,1-S,2009-11-19,2009
543619.0,B-27-H,2007-08-30,2007
1406460020.0,WI-27,2015-02-03,2015
134129.0,B-5W,1977-09-19,1977
134129.0,B-6W,1977-09-19,1977
134129.0,B-8W,1977-09-19,1977
371513.0,36,1993-02-01,1993
371514.0,39,1993-02-01,1993
336294.0,3-A,1989-03-06,1989
371515.0,42,1993-02-01,1993
1406460021.0,WI-62,2015-04-01,2015
317033.0,60,1987-09-22,1987
317034.0,61,1987-09-22,1987
317036.0,63,1987-09-22,1987
317037.0,64,1987-09-22,1987
463595.0,1-DA,2002-05-15,2002
481523.0,4,2003-10-13,2003
515063.0,14,2005-11-18,2005
515140.0,15,2005-11-21,2005
561308.0,11-0,2008-10-24,2008
1707260043.0,2,2017-04-27,2017
422062.0,2,1998-04-07,1998
404957.0,1,1996-09-05,1996
422061.0,1,1998-04-07,1998
318538.0,90,1987-11-02,1987
318539.0,91,1987-11-02,1987
318540.0,92,1987-11-02,1987
477003.0,WI-93,2003-06-13,2003
510795.0,3CS,2005-09-06,2005
570761.0,103,2009-10-08,2009
477005.0,WI-98,2003-06-13,2003
318543.0,99,1987-11-02,1987
318544.0,100,1987-11-02,1987
1202670046.0,1WS-2,2012-05-31,2012
197575.0,W-2,1981-08-31,1981
412261.0,M-1,1997-05-14,1997
218898.0,M2,1982-06-18,1982
440723.0,35,2000-04-28,2000
246603.0,B-1,1983-10-17,1983
557877.0,3,2008-08-11,2008
1609600007.0,5,2016-07-22,2016
1102010097.0,1,2011-06-27,2011
489933.0,21 C-1,2004-05-11,2004
499170.0,1,2004-12-23,2004
242092.0,2,1983-04-20,1983
201295.0,D-3,1981-10-26,1981
295872.0,115,1986-04-08,1986
322951.0,9,1988-03-09,1988
322952.0,10,1988-03-09,1988
197574.0,W-1,1981-08-31,1981
260762.0,A-1,1984-06-12,1984
225019.0,3,1982-09-23,1982
421416.0,2,1998-03-11,1998
458439.0,20,2001-11-26,2001
465620.0,2,2002-07-17,2002
309530.0,5,1987-03-09,1987
227357.0,4,1982-11-01,1982
497412.0,5,2004-11-10,2004
220215.0,8D,1982-07-08,1982
458441.0,3,2001-11-26,2001
230454.0,3A,1982-12-27,1982
1100690138.0,WS-1,2010-09-16,2010
425687.0,9A,1998-08-17,1998
538992.0,2,2007-05-08,2007
1500730064.0,3,2014-09-12,2014
247168.0,4,1983-10-25,1983
420674.0,2,1998-02-18,1998
467616.0,12,2002-09-09,2002
245158.0,D-2,1983-09-20,1983
564344.0,9,2009-01-12,2009
239706.0,W1,1983-06-09,1983
538113.0,5,2007-04-18,2007
542735.0,11,2007-08-08,2007
1507190113.0,1,2015-12-04,2015
256621.0,D1,1987-04-02,1987
253283.0,4,1984-02-06,1984
348821.0,1,1990-07-20,1990
388751.0,16-A,1994-12-14,1994
264343.0,D-1,1984-08-21,1984
36436.0,L-7,1958-02-12,1958
281319.0,4,1985-07-03,1985
1003650026.0,3-61,2010-01-25,2010
1406840077.0,44,2014-07-14,2014
368866.0,C-2,1992-10-08,1992
568600.0,6,2009-06-23,2009
421415.0,NW,1998-03-11,1998
303402.0,B-18,1986-09-26,1986
1105290044.0,W-24B,2011-11-23,2011
388752.0,21-A,1994-12-14,1994
467615.0,12,2002-09-09,2002
526541.0,W-3C,2006-06-28,2006
523160.0,1,2006-04-12,2006
521961.0,8,2006-03-22,2006
332371.0,WI-1,1988-11-14,1988
332372.0,WI-2,1988-11-14,1988
332373.0,WI-3,1988-11-14,1988
332374.0,WI-4,1988-11-14,1988
476924.0,WI-6,2003-06-12,2003
332378.0,WI-1,1988-11-14,1988
332377.0,WI-7,1988-11-14,1988
332379.0,WI-1,1988-11-14,1988
339744.0,3,1989-06-26,1989
339743.0,2,1989-06-26,1989
344423.0,WI-4,1990-01-24,1990
342231.0,WI-8,1989-10-16,1989
342232.0,WI-9,1989-10-16,1989
342239.0,WI-4,1989-10-16,1989
342240.0,WI-5,1989-10-16,1989
342233.0,WI-10,1989-10-16,1989
476926.0,WI-11,2003-06-12,2003
342235.0,WI-12,1989-10-16,1989
1100780128.0,WI-1,2010-12-12,2010
342237.0,WI-2,1989-10-16,1989
476927.0,WI-3,2003-06-12,2003
476928.0,WI-6,2003-06-12,2003
342242.0,WI-1,1989-10-16,1989
342243.0,WI-2,1989-10-16,1989
342244.0,WI-1,1989-10-16,1989
477000.0,WI-2,2003-06-13,2003
344421.0,WI-5,1990-01-24,1990
344422.0,WI-4,1990-01-24,1990
346100.0,B-1,1990-03-30,1990
357713.0,3,1991-06-12,1991
360733.0,4,1991-10-15,1991
354326.0,WI-1,1991-02-14,1991
354323.0,WI-13,1991-02-14,1991
354473.0,WI-14,1991-02-20,1991
354324.0,WI-15,1991-02-14,1991
354239.0,WI-1,1991-02-12,1991
354240.0,WI-2,1991-02-12,1991
354241.0,WI-3,1991-02-12,1991
354242.0,WI-4,1991-02-12,1991
354243.0,WI-5,1991-02-12,1991
354327.0,WI-2,1991-02-14,1991
354328.0,WI-3,1991-02-14,1991
1406460022.0,WI-3,2015-02-03,2015
354234.0,WI-4,1991-02-12,1991
354235.0,WI-5,1991-02-12,1991
354236.0,WI-6,1991-02-12,1991
477006.0,WI-7,2003-06-13,2003
354238.0,WI-8,1991-02-12,1991
354325.0,WI-16,1991-02-14,1991
372554.0,1,1993-03-19,1993
481035.0,W S-1,2003-09-30,2003
1604710033.0,#4,2016-01-11,2016
357711.0,1,1991-06-12,1991
357712.0,1,1991-06-12,1991
360729.0,WI-9,1991-10-15,1991
360730.0,WI-10,1991-10-15,1991
477002.0,WI-11,2003-06-13,2003
