well_number,latitude,longitude,zone
55,34.2950014,-97.7026261,LOCO
56,34.2940988,-97.7048035,LOCO
21,34.291374,-97.7014688,LOCO
27,34.2931842,-97.7003933,LOCO
1-B,34.3794286,-97.9807202,"BASAL, PONTOTOC"
2,34.4116046,-98.0414427,PERMIAN
14,34.4189401,-97.704225,PERMIAN
15,34.4171323,-97.7031232,PERMIAN
B-3,34.3858217,-97.9801465,CISCO
4-C,34.3940525,-97.9889092,CISCO
1,34.5859238,-97.683585,PERMIAN
14A,34.4247867,-97.7156248,PERMIAN
72-I,34.4834726,-97.5685879,DEESE
1,34.3883336,-97.5889715,PONTOTOC
15A,34.4171325,-97.70309,PERMIAN
B-5,34.3045125,-97.6780146,PERMIAN
5,34.3853812,-97.9933344,CISCO
2A,34.596763,-98.1116904,"CISCO, PERMIAN"
50-I,34.4885389,-97.5732258,DEESE
51-I,34.4885589,-97.5710523,DEESE
73-I,34.4833448,-97.5711009,DEESE
111,34.4896047,-97.631153,SIMS
40,34.523047,-97.7122206,PONTOTOC
5,34.5276853,-97.7090307,MARCHAND
7,34.5258819,-97.7066736,MARCHAND
1,34.3756194,-97.5740936,PERMIAN
17,34.5811744,-97.6956532,PERMIAN
12,34.5764487,-97.7872421,PONTOTOC
309,34.4255337,-97.6223902,SIMS
310,34.4237457,-97.615532,SIMS
311,34.4204266,-97.6103289,SIMS
113,34.4859897,-97.6217893,PENNSYLVANIA
2,34.3031485,-97.6741219,PERMIAN
117,34.489341,-97.6225009,"PICKENS, SIMS "
44,34.3719619,-97.5671112,PERMIAN
25,34.3857997,-97.6917172,PERMIAN
WI4A,34.4162123,-97.6712581,PERMIAN
WI6A,34.4195643,-97.6713079,PERMIAN
2,34.4123579,-97.6872426,PERMIAN
3W,34.4123883,-97.6904251,PERMIAN
13,34.5773582,-97.7839573,PONTOTOC
C-5,34.5773143,-97.6872806,PERMIAN
3-13,34.3776362,-97.5769918,PERMIAN
3,34.3787447,-97.5791779,PERMIAN
26,34.3794099,-97.6982326,PERMIAN
2,34.3558297,-97.9180702,WATKINS
V-2,34.3150505,-97.7233993,HOXBAR
2-B,34.4314899,-97.5830464,PONTOTOC
27,34.3917268,-97.7074734,PERMIAN
A-1,34.409446,-97.7216652,PERMIAN
50-A,34.4766983,-97.6135325,PENNSYLVANIA
90-04,34.4277959,-97.5632299,DEESE
11,34.3790357,-97.5939118,DEESE
5-12,34.3769471,-97.5942474,DEESE
9,34.3751909,-97.5939164,DEESE
10,34.3733773,-97.5917275,DEESE
1,34.521051,-98.0907728,CISCO
6,34.376725,-97.9760425,PERMIAN
1,34.4307121,-97.7128211,PERMIAN
1-35,34.6614517,-98.0634952,PONTOTOC
44,34.5295084,-97.7110559,MARCHAND
2,34.3024768,-97.6334601,HEALDTON
16-A,34.4275119,-97.7128584,PERMIAN
1,34.3747799,-97.6586777,PERMIAN
1,34.5386978,-98.1121398,KEYES
20,34.449459,-97.712103,PERMIAN
8W,34.4597815,-97.702385,PERMIAN
1-8,34.4442077,-97.6135773,CISCO
3314,34.4219835,-97.6807016,PERMIAN
3124,34.4256064,-97.6785481,LOCO 
3444,34.4201617,-97.6761418,PERMIAN
3424,34.4221033,-97.6785808,PERMIAN
9-1214,34.3168631,-97.7244943,LOCO 
9-1314,34.313236,-97.7244898,LOCO
7-1124,34.3168668,-97.7572603,LOCO 
16-1,34.4265244,-97.5879283,SIMS
9-1424,34.3132324,-97.722311,LOCO 
3134,34.423793,-97.6785374,PERMIAN
4-4424,34.3204835,-97.7223147,LOCO 
4-4432,34.3195806,-97.723409,LOCO 
4-4434,34.3186699,-97.7223111,LOCO 
6-4434,34.3186451,-97.757284,LOCO 
6-4444,34.318645,-97.7551016,LOCO 
7-1114,34.316861,-97.7550747,LOCO 
7-1144,34.3150419,-97.7550692,LOCO 
8-2324,34.3133183,-97.7529052,LOCO 
7-1414,34.3132394,-97.755077,LOCO 
6-4344,34.3186452,-97.7594762,LOCO
6-4424,34.3204614,-97.7572954,LOCO 
8-2244,34.3152691,-97.7509574,LOCO 
8-2234,34.3150851,-97.7529105,LOCO 
8-2224,34.3169014,-97.752916,LOCO 
3414,34.4219865,-97.6763317,PERMIAN
17-1214,34.3023159,-97.7418932,LOCO 
9-2314,34.3131981,-97.7331941,LOCO 
9-3324,34.3059317,-97.7353332,LOCO 
7-1214,34.316867,-97.7594184,LOCO 
1,34.386709,-97.6971196,PERMIAN
3144,34.4238109,-97.6763492,PERMIAN
8-3124,34.3096076,-97.7484769,LOCO 
8-3214,34.30971,-97.75101,LOCO 
8-2334,34.311436,-97.7528995,LOCO 
8-2344,34.3114294,-97.7507108,LOCO 
8-4234,34.3077807,-97.7441627,LOCO 
16-2114,34.3022701,-97.7287683,LOCO 
16-2124,34.3022641,-97.7309535,LOCO 
16-2224,34.302252,-97.735324,LOCO 
16-2214,34.302258,-97.7331388,LOCO 
17-1124,34.3023145,-97.739698,LOCO 
1,34.442439,-97.6113628,PONTOTOC
8-4414,34.3059328,-97.7375801,LOCO 
9-3144,34.3077512,-97.7287837,LOCO 
9-3314,34.3059337,-97.7331479,LOCO 
9-3334,34.3041182,-97.73532,LOCO 
9-3424,34.30605,-97.73131,LOCO 
9-3414,34.3059377,-97.728774,LOCO 
6,34.4370574,-97.7178006,PERMIAN
2,34.388524,-97.700429,PERMIAN
1,34.4597517,-97.6881711,HOXBAR
8-4344,34.3041385,-97.7419373,LOCO 
9-2234,34.3150371,-97.7353963,LOCO 
66,34.363429,-97.79475,PERMIAN
8-3244,34.3078091,-97.7506999,LOCO 
8-4434,34.3041289,-97.7397388,LOCO 
17-1114,34.3023213,-97.7374962,LOCO 
9,34.3922779,-97.7102031,PERMIAN
18-1,34.4242188,-97.5742336,SIMS
8-1134,34.31502,-97.7398321,LOCO 
9-2334,34.3114128,-97.7353732,LOCO 
8-1434,34.3114067,-97.7398055,LOCO 
4-10,34.3832401,-97.5974192,DEESE
2-5,34.4114489,-97.8564426,"NICHOLS, YATES"
A-58,34.3725727,-97.5723475,PERMIAN
4-14,34.3805907,-97.6047816,DEESE
9-2344,34.400424,-97.56937,LOCO
31,34.4188093,-97.6736504,PERMIAN
19-14,34.3838002,-97.5824342,PERMIAN
5-17,34.3814816,-97.5950654,DEESE
14-11,34.3744984,-97.5969015,DEESE
8-13,34.3782442,-97.5753495,PERMIAN
1,34.5618218,-98.019726,CISCO
9-1414,34.3132359,-97.7200767,LOCO 
33-3434,34.3332575,-97.7308502,CULBERSON
4-2111,34.3323866,-97.7288616,CULBERSON
4-2211,34.3323323,-97.7330027,LOCO
5-23,34.3778594,-97.5888416,DEESE
5,34.3765053,-97.5811865,"GARBER, PERMIAN"
3-3,34.3851554,-97.5965495,DEESE
I-1,34.29813,-97.73128,PERMIAN
3I,34.3925154,-97.6387463,PERMIAN
4-2134,34.3296072,-97.7310483,PERMIAN
7-3,34.3810887,-97.5887186,DEESE
4-2,34.3910456,-97.5786176,DEESE
11,34.295801,-97.64211,PERMIAN
6-13,34.3789648,-97.9894709,ARBUCKLE
14,34.4033941,-97.674509,PERMIAN
21,34.3866043,-97.6425786,PONTOTOC
2,34.3238112,-97.7699075,SALT WATER BEARING
4-2424,34.3278564,-97.7310484,PERMIAN
24,34.50563,-97.58195,PERMIAN
21,34.3802712,-97.5802522,"GARBER, PERMIAN"
JH-4,34.3026727,-97.6780154,LOCO 
JH-2,34.3026674,-97.6769228,LOCO 
JH-5,34.3026467,-97.6791897,LOCO
1,34.6367102,-97.7771063,PONTOTOC
JH-12,34.3026845,-97.6801864,LOCO
JH-15,34.3017658,-97.6779933,LOCO
JH-16,34.3017617,-97.6768957,LOCO
A-9,34.3037468,-97.6780474,LOCO
A-10,34.3037419,-97.67692,LOCO
A-11,34.3045112,-97.6769051,LOCO
16,34.4498076,-97.7094836,PERMIAN
CJ-20,34.3026883,-97.6812833,LOCO
CJ-30,34.3026988,-97.6834784,LOCO
CJ-24,34.3026935,-97.6823792,LOCO
31,34.301792,-97.6834794,LOCO A AND B
21,34.3017815,-97.6812843,LOCO A AND B
25,34.3017868,-97.6823868,LOCO A AND B
16,34.4588302,-97.7007397,PERMIAN
15,34.4498245,-97.7149614,PERMIAN
14,34.4516408,-97.7160616,PERMIAN
W-14,34.4526454,-97.7062016,PERMIAN
87W,34.4441284,-97.6694865,TUSSY
85W,34.4503256,-97.670501,TUSSY
89W,34.4503243,-97.6707418,TUSSY
86W,34.4524716,-97.672814,TUSSY
88W,34.4524302,-97.6727709,TUSSY
90W,34.4523887,-97.6727278,TUSSY
54,34.4808681,-97.7053887,HOXBAR
49,34.4878359,-97.7073519,HOXBAR
57,34.489823,-97.7134349,HOXBAR
45,34.4930921,-97.7120433,HOXBAR
600-1,34.3933989,-97.6420411,PRIDDY
9W,34.4579341,-97.7032685,PERMIAN
1-A,34.4379256,-97.7104155,PERMIAN
38-A,34.4363144,-97.7081869,PERMIAN
W-36,34.2935663,-97.6758412,LOCO 
W-37,34.3008432,-97.6747032,LOCO 
BR-42,34.2926595,-97.6758423,LOCO 
BR-43,34.2999364,-97.6747056,LOCO 
BR-46,34.2917528,-97.6758434,LOCO 
JH-41,34.2999469,-97.6768896,LOCO
2-I,34.3923499,-97.642734,PERMIAN
BR-47,34.2990296,-97.674708,LOCO
BR-50,34.290846,-97.6758445,LOCO
CX-53,34.2899392,-97.6758455,LOCO
BR-49,34.2981229,-97.6747104,LOCO
1 IA,34.3924528,-97.6398006,PERMIAN
JH-54,34.2990403,-97.6769271,LOCO 
Y-56,34.3008748,-97.6812953,LOCO 
JH-55,34.2999523,-97.6780186,LOCO 
A-59,34.3054201,-97.6780142,LOCO 
1-31,34.33911,-97.86733,VIOLA
1-6,34.419308,-97.6611192,"DEESE, HOXBAR"
1-I,34.3027162,-97.6988325,LOCO 
2-I,34.3027171,-97.6999251,LOCO 
3-I,34.30276,-97.70139,LOCO 
4-I,34.30319,-97.70227,LOCO 
39,34.4113148,-97.6916608,PERMIAN
5-I,34.30191,-97.70134,LOCO 
32,34.3935404,-97.7075375,PERMIAN
1-I,34.30189,-97.70233,LOCO 
6-I,34.30101,-97.70244,LOCO 
21,34.3936165,-97.6403897,PERMIAN
CH-4,34.30088,-97.6823879,LOCO 
CH-7,34.47486,-97.71636,PERMIAN
Y-64,34.300897,-97.6801861,LOCO
65,34.3008852,-97.6834804,LOCO 
1-I,34.3027238,-97.7042724,LOCO 
1-I,34.30287,-97.70341,LOCO 
3-I,34.3018146,-97.7031775,LOCO 
3-I,34.30095,-97.70457,LOCO 
CX-71,34.2972105,-97.6735541,LOCO
69,34.2990246,-97.6736717,LOCO 
BR-70,34.298118,-97.6736973,LOCO
8-12,34.3045323,-97.6823847,LOCO 
9-12,34.3045276,-97.6812921,LOCO 
75,34.2999575,-97.6790847,LOCO 
10-12,34.3045229,-97.6801995,LOCO 
11-12,34.30345,-97.68033,LOCO 
12-12,34.3037582,-97.6812922,LOCO 
13-12,34.30382,-97.68269,LOCO 
14-12,34.3037677,-97.6834774,LOCO 
15-12,34.3045371,-97.6834774,LOCO 
93W,34.457976,-97.6767398,TUSSY
94W,34.4579348,-97.6767409,TUSSY
95W,34.4580172,-97.6767354,TUSSY
304W,34.4610719,-97.6798277,SIMS
305W,34.4610307,-97.6798289,"SIMS, VELMA "
981,34.4470951,-97.6715718,TUSSY
991,34.4470539,-97.6715718,TUSSY
101I,34.4470975,-97.6715055,TUSSY
100I,34.4470563,-97.6715054,TUSSY
SL-35,34.2999941,-97.6966245,LOCO B
SL-34,34.299995,-97.6977171,LOCO 
SL-47,34.3018076,-97.6966397,LOCO B
SL-42,34.2990855,-97.6944318,LOCO B
SL-40,34.2990874,-97.696617,LOCO B
SL-41,34.2990864,-97.6955244,LOCO B
SL-39,34.2990883,-97.6977096,LOCO A AND B
SL-38,34.2990892,-97.6988021,LOCO A AND B
SL-33,34.2999959,-97.6988097,LOCO 
SL-30,34.3009009,-97.6966321,LOCO B
SL-29,34.300915,-97.6977248,LOCO B
SL-28,34.3008999,-97.6988173,LOCO B
8,34.315478,-97.7053483,"ARBUCKLE, HOXBAR "
1-31 SWD,34.6075548,-97.6569384,PONTOTOC
48,34.3027778,-97.6969444,LOCO 
56,34.29726,-97.69929,LOCO B
57,34.2975,-97.70027,LOCO B
SL-69,34.2990959,-97.6998947,LOCO 
SL-70,34.2990958,-97.7009873,LOCO 
20,34.4543382,-97.7073136,PERMIAN
21 I,34.30279,-97.68698,LOCO B
W-15,34.30388,-97.68805,LOCO B
16,34.30401,-97.68703,LOCO B
W-17,34.30388,-97.68594,LOCO B
WL-22,34.3027283,-97.6856636,LOCO B
27,34.3741519,-97.5849423,"DEESE, PONTOTOC"
22,34.5220629,-98.0852778,HOXBAR
SL-66,34.2981869,-97.7009797,LOCO 
SL-64,34.298185,-97.6987946,LOCO 
SL-58,34.2972795,-97.7009721,LOCO B
SWD,34.4432236,-97.6106173,HOXBAR
14,34.2994969,-97.7190033,WALKER
2 SWD,34.44982,-97.56951,PONTOTOC
WL-21,34.3018215,-97.6856646,LOCO A AND B
3I,34.3924957,-97.6414915,PERMIAN
4I,34.391589,-97.6414722,PERMIAN
1-12,34.5387642,-97.6298025,DEESE
WL-20,34.3007938,-97.685765,LOCO A AND B
WL-19I,34.30091,-97.68512,LOCO A AND B
24I,34.30194,-97.68501,LOCO A AND B
WL-25I,34.3000079,-97.6856666,LOCO B
WL-26I,34.30007,-97.68516,LOCO A AND B
W-19I,34.3045418,-97.6847356,LOCO B
W-21I,34.30456,-97.68708,LOCO A AND B
W-23i,34.30431,-97.68908,LOCO A AND B
W-22I,34.30475,-97.68831,LOCO A AND B
271,34.30534,-97.68508,LOCO B
W-31I,34.3054486,-97.6887718,LOCO B
W-30I,34.3054486,-97.6878447,LOCO B
291,34.30554,-97.68708,LOCO B
W-28I,34.3054486,-97.6856627,LOCO B
24I,34.3,-97.6872222,LOCO B
W-39I,34.3063554,-97.6887751,LOCO B
W-38I,34.3063554,-97.6879639,LOCO B
W-37I,34.3063554,-97.6867553,LOCO B
W-36I,34.3063554,-97.6857786,LOCO B
W-35I,34.3063553,-97.6847356,LOCO B
W-43I,34.30727,-97.68511,LOCO 
W-44I,34.3072621,-97.6856627,LOCO B
W-15,34.45555,-97.70624,PERMIAN
W-16,34.45083,-97.70637,PERMIAN
W-53I,34.30825,-97.68716,LOCO B
541,34.30816,-97.68817,LOCO B
W-20I,34.3045418,-97.6856626,LOCO B
181,34.30376,-97.68908,LOCO 
101,34.30723,-97.68825,LOCO B
27,34.2913989,-97.7139937,LOCO 
J-71I,34.2991903,-97.6903457,LOCO 
J-72I,34.2991012,-97.6911304,LOCO B
73I,34.29925,-97.69261,LOCO 
801,34.29891,-97.69367,LOCO 
70i,34.2991903,-97.689253,LOCO
SWD,34.42944,-98.04901,ARMSTRONG
1,36.6660049,-101.5389799,PONTOTOC
1,34.446577,-97.613675,PONTOTOC
75,34.29917,-97.70083,LOCO SANDS
77,34.29865,-97.70131,LOCO 
81,34.29833,-97.6997222,LOCO SANDS
28,34.45154,-97.71301,PERMIAN
SWD 1,0.0,0.0,PONTOTOC
9,34.4103262,-97.7276691,PERMIAN
2,34.585858,-98.1186286,"KEYS, PERMIAN"
39,34.4365399,-97.7037654,PERMIAN
4,34.30493,-97.75357,LOCO 
6,34.358865,-97.5653867,FUSILINID
5-4,34.5151389,-97.620987,ALDRIDGE
1,34.515034,-97.5925398,PERMIAN
4,34.470059,-98.07486,HOXBAR
7,34.475161,-98.03164,UNKNOWN FORMATION
A-1,34.29723,-97.73895,PERMIAN
1,34.4788534,-97.5742993,POTOTOC
34W,34.29859,-97.73073,"LOCO, PERMIAN "
13,36.8938911,-101.5973038,MORROW
1-22,36.8870421,-101.8587308,MORROW
1,36.9444021,-102.001876,KEYES
64,36.8540725,-101.6740678,MORROW
9-6,36.9192931,-101.6198211,MORROW
2,36.8757853,-101.6287557,MORROW
39-20,36.8794163,-101.6332665,MORROW
8,36.7421479,-101.9130696,MORROW
20,36.9011801,-101.6062732,MORROW 
5-2,36.9229097,-101.6152806,MORROW
A-1,36.7394766,-101.7523876,GLORIETTA
2-6,36.757863,-101.2638377,GLORIETTA
B#1,36.9724064,-101.8019786,GLORIETTA
601-W,36.9705316,-101.9038098,MORROW 
6-5,36.9488779,-101.9487547,PURDY
11-4,36.9447294,-101.5969365,MORROW
4-3,36.9524499,-101.9352459,PURDY
B-2,36.811306,-101.666278,"CHEROKEE, MORROW"
1-6,36.75527,-101.58974,GLORIETTA
3,36.6732836,-101.9894172,MORROW
1,36.9428477,-101.0938892,GLORIETTA
1,36.6190921,-101.8363614,COUNCIL GROVE
35-2,36.8866808,-101.6423596,MORROW
39-1,36.8830445,-101.6380459,MORROW
31,36.9120322,-101.597244,MORROW 
33,36.9174947,-101.6107334,MORROW
68,36.8505538,-101.6151707,MORROW
69,36.8505105,-101.6060848,MORROW
6,36.6696617,-101.9849496,MORROW
24-2,36.8939129,-101.6446012,MORROW 
70,36.8504421,-101.5970999,MORROW 
4-3,36.9265477,-101.6017555,MORROW
36,36.915665,-101.6017543,MORROW 
17-3,36.7458432,-101.0965941,WABAUNSEE
B-2,36.7674644,-101.7512124,TOPEKA
75,36.8649239,-101.6197086,MORROW 
1-4,36.9301738,-101.5883725,MORROW
76,36.8285361,-101.6478613,MORROW
3042X,36.7831355,-102.029048,MORROW 
78,36.8405065,-101.6388186,MORROW
81,36.8473105,-101.6297791,MORROW
1914X,36.793076,-102.0158074,MORROW 
18-2,36.903047,-101.64038,MORROW 
1821X,36.8075956,-102.0158595,MORROW 
82,36.8678218,-101.6581716,MORROW
14,36.6551375,-102.0073699,MORROW
I-1,36.8261522,-101.6207167,KEYES
2-3,36.9301742,-101.5972619,"MORROW, OGALLALA "
1,36.8211132,-101.9225262,TOPEKA
2-1,36.7898539,-101.5844622,MORROW
87,36.8572357,-101.6117445,MORROW
901S,36.8767674,-101.6834863,TOPEKA
41,36.9047864,-101.5972569,MORROW
90,36.8676222,-101.6084124,MORROW
92,36.8432295,-101.6250705,MORROW 
4-08,36.9229149,-101.606209,MORROW
93,36.8468661,-101.6524762,MORROW
2,36.916823,-101.7608233,MORROW
9-8,36.9156648,-101.6152721,MORROW 
12-3,36.9410521,-101.5927888,MORROW
CD-2,36.9668871,-101.8818265,MORROW
4,36.8650561,-102.0111932,PURDY
3,36.8719075,-102.0106733,MORROW
29-A,36.5184835,-101.1446805,MARMATON
D-4,36.8682586,-102.0244418,MORROW
102,36.6950791,-101.7377742,MORROW
103,36.6995709,-101.734283,MORROW
1-4,36.924879,-101.3378703,ADMIRE
1-28,36.8761304,-101.8698174,MORROW
4-4,36.966489,-101.6740481,MORROW 
3-5,36.9239818,-101.3435375,ADMIRE
CG8,36.972053,-101.8881923,MORROW
9,36.6623507,-101.9989369,ARBUCKLE
47,36.9134153,-101.6061526,MORROW
12-3,36.7491917,-101.10407,MORROW 
1-16,36.8958434,-101.3264942,CHESTER
13-3,36.7491997,-101.0950222,MORROW 
12-4,36.7528252,-101.0995611,MORROW 
1401W,36.9560673,-101.8982966,MORROW 
17,36.7086376,-101.9747098,MORROW
3,36.5337317,-101.4617428,ADMIRE
16-4,36.9335833,-101.5749674,MORROW
18-4,36.7455262,-101.0995317,MORROW 
11-2,36.7528092,-101.1085773,MORROW 
13-4,36.7528174,-101.0905129,MORROW 
18-3,36.7418854,-101.1040425,MORROW 
17-4,36.7418893,-101.0950243,MORROW 
23-4,36.734669,-101.09547,MORROW 
A-21W,36.8192092,-101.4347151,BARTLESVILLE
17-5,36.7455231,-101.0905193,MORROW 
23W,36.8264285,-101.4358812,KEYES
10-12,36.91615,-101.863722,CHASE
13-2,36.9134595,-101.6586319,MORROW
1-5,36.934956,-101.592789,MORROW
48,36.9084098,-101.6017684,MORROW
3-2,36.5784208,-101.298452,OSWEGO
22-4,36.7345993,-101.1040418,MORROW
9-7,73.98603,-203.6255664,MORROW
7-3,36.980832,-101.9273664,MORROW 
1-11,36.9104861,-101.5182155,WABAUNSEE
4,36.7231999,-101.9664051,MORROW
1-A,36.9557116,-102.0024048,KEYES
2,36.7313514,-101.9577276,MORROW
9-9,36.9830264,-101.8201161,MORROW 
111,36.7318048,-101.7175368,"LANSING, TOPEKA"
4-17,36.7264005,-101.2436611,COUNCIL GROVE
5-2,36.5856504,-101.2972979,OSWEGO
9-10,36.9903511,-101.8203332,MORROW
4,36.5720753,-101.293923,OSWEGO
2-35,36.5928842,-101.2974028,OSWEGO
8-8,36.9830264,-101.8249836,MORROW
CB-8,36.9768513,-101.8976341,MORROW 
9-11,36.9803072,-101.8147928,MORROW
9-12,36.9866518,-101.8159213,MORROW
2,36.6546727,-101.3774803,CHEROKEE
100,36.8473158,-101.6451975,MORROW
104,36.8675062,-101.6278623,MORROW
14-4,36.9296121,-101.5792669,MORROW
1-32,36.8540916,-101.8891572,MORROW
1-3,36.9247227,-101.5324327,COUNCIL GROVE
13-5,36.9381144,-101.5815332,MORROW
12-5,36.9391984,-101.5873487,MORROW
15-3,36.9272836,-101.5846894,MORROW 
109,36.8463576,-101.6388673,MORROW
110,36.8712119,-101.5960094,MORROW
CB-7,36.9732496,-101.8932073,MORROW
3,36.649747,-101.6961347,TOPEKA
2D,36.7513238,-101.5324182,LANSING
9,36.7505338,-101.8917411,MORROW
13,36.6569583,-102.0118736,MORROW
1-7,36.7659281,-101.6499782,MARMATON CHEROKEE  ST. LOUIS
5-6,36.9232942,-101.6146937,MORROW
19Y,36.6623536,-102.0031608,MORROW
2016,36.8039489,-102.0093255,MORROW
54,36.91217,-101.59331,MORROW
11-15,36.9415183,-101.6008306,MORROW
4-10,36.9260422,-101.6111108,MORROW
14-7,36.9334935,-101.5833499,MORROW
7-5,36.9221958,-101.6243477,MORROW 
16-5,36.9312204,-101.5699477,MORROW
58,36.908848,-101.5927418,MORROW 
56,36.8863501,-101.6069317,MORROW
2-1,36.5820362,-101.2838415,OSWEGO
60,36.8900262,-101.5923097,MORROW 
17XD,36.6479134,-102.0170666,MORROW
3-17,36.9920155,-102.0075721,LANSING
2H,36.6616007,-101.3825529,CHEROKEE
125,36.8403812,-101.6463141,MORROW
1,36.6421968,-101.4875369,GLORIETTA
3-36,36.59286,-101.2795058,OSWEGO
6-25,36.6037419,-101.2840403,OSWEGO
36-2,36.68725,-101.39564,CHEROKEE
118,36.8578108,-101.625916,MORROW
131,36.8610817,-101.6296209,MORROW
36-5,36.6767498,-101.3994678,CHEROKEE
36-3,36.6828599,-101.3920211,CHEROKEE
7,36.6881008,-101.4033065,CHEROKEE
1,36.6769023,-101.3830764,CHEROKEE
112,36.8706555,-101.6225602,MORROW 
6,36.6718905,-101.378596,CHEROKEE
113,36.8661915,-101.6140967,MORROW
8,36.664653,-101.3700825,CHEROKEE
1,36.6683153,-101.366046,CHEROKEE
1-22,36.8873665,-101.2135213,COUNCIL GROVE
8-25,36.6064611,-101.289682,OSWEGO
1,36.5659093,-101.7457726,TOPEKA
4,36.55186,-101.47022,"KANSAS CITY, LANSING "
3032,36.7888258,-102.0294407,MORROW
1917,36.8030633,-102.0234507,MORROW 
124,36.8418784,-101.651899,MORROW
1-33,36.9406016,-101.8779363,LANSING
8-13,36.6464777,-101.3593285,CHEROKEE
8-5,36.6464619,-101.3502981,CHEROKEE
10-1,36.9115863,-101.8666434,HEEBNER; LANSING
3,36.6511496,-101.3734582,CHEROKEE
1,36.6450616,-101.3665736,CHEROKEE
5-3,36.6610056,-101.3570371,CHEROKEE
15,36.6573774,-101.3525596,CHEROKEE
8-16,36.6519004,-101.3503039,CHEROKEE
5-9,36.9823726,-101.930889,MORROW
5-11,36.9870042,-101.9270569,MORROW
1-4,36.9313867,-101.867812,CHEROKEE
2-32,36.6856484,-102.0017266,MARMATON/MORROW
9,36.9296247,-101.8390243,MORROW 
105W,36.7033776,-101.6279032,MORROW
202W,36.709359,-101.6299542,MORROW
17,36.6543092,-101.3665123,CHEROKEE
277,36.8308584,-101.6467198,MORROW
269,36.8505569,-101.6105682,MORROW 
102W,36.7208162,-101.6314043,MORROW
5-9,36.9319924,-101.6195791,OSAGE
230,36.846393,-101.6215804,MORROW
7-7,36.9288019,-101.6270149,MORROW
235,36.8443922,-101.6349354,MORROW
228,36.8508523,-101.6332159,MORROW
299,36.8613403,-101.6569085,MORROW
279,36.8327012,-101.6407168,MORROW 
215,36.8613995,-101.6470777,MORROW
1-9,36.9307408,-101.9442922,MARMATON-MORROW
A-9,36.8930442,-101.4314297,TOPEKA
103W,36.7168159,-101.6306439,MORROW
15,36.7453599,-101.9052312,MORROW
216,36.857339,-101.6413061,MORROW
107W,36.6956076,-101.6243534,MORROW
1,36.5196979,-101.1944387,ATOKA
291,36.8539338,-101.6379227,MORROW 
2,36.5321434,-101.1993334,ATOKA
1,36.5412219,-101.2041558,ATOKA
36-4,36.8858782,-101.6321386,MORROW 
31-2,36.8863638,-101.6597203,MORROW
35-5,36.8886683,-101.6469197,MORROW
1,36.6881652,-101.6196486,MORROW
272,36.8581703,-101.5975835,MORROW
17-8,36.9044925,-101.6558456,MORROW
4-25,36.9538585,-101.2859881,SHAWNEE
248,36.8758033,-101.6020918,MORROW
301,36.8718317,-101.6332675,MORROW
160,36.68259,-101.61407,MORROW
254,36.9157936,-101.5920549,MORROW 
163,36.6810324,-101.6089938,MORROW
4-25D,36.9510647,-101.4872584,LANSING
1-09,36.9262589,-101.5929095,MORROW 
7,36.5478076,-101.2101331,ATOKA
2-60,36.9341867,-101.6025034,MORROW 
41-1,36.8758901,-101.6379841,MORROW
255,36.9043593,-101.5885508,MORROW 
11-3,36.9148782,-101.6659894,MORROW 
38-3,36.8795934,-101.6423322,MORROW 
8-10,36.9252159,-101.6330444,MORROW 
6-18,36.9299839,-101.6468923,MORROW 
101W,36.6766882,-101.5900511,MORROW
201W,36.6747968,-101.5825911,MORROW
317,36.8572108,-101.6333282,MORROW 
308,36.8600543,-101.6633547,MORROW 
307,36.8635974,-101.6630805,MORROW 
217,36.8904538,-101.6109687,MORROW 
256,36.8426236,-101.61638,MORROW 
20-3,36.9274686,-101.5763165,MORROW 
311,36.8622613,-101.6115502,MORROW 
376,36.8259061,-101.6413234,MORROW 
219,36.8596386,-101.6167226,MORROW 
407,36.8523769,-101.626524,MORROW 
405,36.8559934,-101.621824,MORROW 
406,36.8523338,-101.6217986,MORROW 
404,36.8559722,-101.6266072,MORROW 
6-19,36.926869,-101.6603496,MORROW 
6-21,36.9228344,-101.6639683,MORROW 
3-3,36.7565531,-101.0952107,MORROW 
5-2,36.7565918,-101.1040341,MORROW 
10-2,36.7492185,-101.1127829,MORROW 
9-10,36.9269126,-101.6692132,MORROW 
6-14,36.9234181,-101.6556216,MORROW 
3-2,36.9301721,-101.6738351,MORROW 
23-2,36.7382605,-101.0904261,MORROW 
19-5,36.7455594,-101.1083753,MORROW 
9-14,36.9902994,-101.8125583,MORROW
9-15,36.9866914,-101.8215975,MORROW
2-10,36.9302208,-101.6783849,MORROW
10-4,36.9204146,-101.6683326,MORROW 
5-3,36.9301118,-101.6557735,MORROW 
403,36.8669346,-101.6632748,MORROW
6-23,36.9264659,-101.651488,MORROW
3-3,36.9342653,-101.6743015,MORROW
11-5,36.984872,-101.8365413,MORROW
147,36.8720431,-101.6054738,MORROW
239,36.8456571,-101.6054346,MORROW
F-4,36.8607976,-102.0245369,MORROW
16,36.749203,-101.9001697,MORROW
6-25,36.9298546,-101.6366953,MORROW
40-3,36.8832278,-101.6291941,MORROW
1X,36.7267952,-102.0299165,MORROW
34-3,36.882481,-101.6557431,MORROW
201,36.8792686,-101.607795,MORROW
1X,36.8694093,-102.0075196,PURDY
2B,36.67831,-101.59856,MORROW
1920,36.7989872,-102.0149043,MORROW
203,36.8736128,-101.6143408,MORROW
