event_id,magnitude,mag_type,depth
us1000497i,3.3,ml,3.854
us10004981,2.8,ml,3.783
us1000499n,2.7,ml,5.013
us100049bg,3.2,ml,6.359
us100049bh,3.4,ml,5.855
us100049dg,3.0,ml,2.803
us100049gr,3.1,ml,5.127
us100049hz,3.6,mwr,6.212
us100049k2,2.5,ml,4.151
us100049l6,3.0,ml,5.868
us100049qd,2.7,mb_lg,4.99
us100049qr,3.0,ml,6.07
us100049qs,3.2,ml,6.099
nm60021503,2.42,md,2.95
us100049sd,2.8,ml,4.575
us100049th,2.6,ml,3.425
ismpkansas70163963,2.36,ml,5.0
us100049xj,3.5,ml,5.0
us100049zt,2.6,ml,6.432
us10004a0g,3.4,ml,6.08
us10004a0l,2.6,ml,5.809
us10004a10,3.7,ml,5.0
ismpkansas70164013,1.95,ml,2.73
ismpkansas70164018,1.95,ml,4.99
us10004bk5,3.0,ml,7.239
us10004a2s,2.6,ml,6.33
us10004a2t,2.7,ml,6.624
us10004a3t,3.4,ml,7.669
us10004a3x,3.2,ml,4.167
us10004a46,2.7,ml,8.407
us10004a6u,3.0,ml,4.669
us10004ab7,2.1,mb_lg,1.09
us10004a85,4.3,mwr,6.532
us20004utx,2.6,ml,5.636
us10004a86,3.5,ml,6.128
us10004bkg,3.3,ml,5.967
us10004a8f,3.0,ml,5.0
us10004a8j,3.1,ml,4.985
us10004a99,2.7,ml,6.521
us10004a9a,2.6,ml,5.75
us10004a9c,3.0,ml,6.531
us10004a9h,2.7,ml,5.602
us10004a9l,3.3,ml,6.717
us10004a9p,2.6,ml,6.433
us10004a9x,3.0,mb_lg,15.73
us10004a9y,3.0,ml,6.286
us10004aa7,2.7,ml,6.336
us10004ab5,3.3,ml,6.254
us10004aba,3.3,ml,6.66
us10004abe,2.6,ml,5.078
us10004abr,2.8,ml,6.65
us10004aby,2.6,ml,5.998
us10004acq,3.7,ml,6.625
ismpkansas70164328,1.89,ml,3.46
us10004ad9,2.6,ml,6.075
us10004ade,3.3,ml,5.458
ismpkansas70164353,2.08,ml,6.09
us10004adl,3.1,ml,5.994
ismpkansas70164358,2.17,ml,5.44
us10004aeb,3.2,ml,7.69
us10004afu,3.0,ml,7.184
us10004ai8,2.5,ml,3.902
us10004aip,2.8,ml,6.18
ismpkansas70164438,2.18,ml,5.25
us10004ajg,3.0,ml,5.41
us10004ajs,1.7,ml,5.41
ismpkansas70164463,1.77,ml,5.05
us10004aju,2.5,ml,5.969
us10004akn,3.2,ml,6.285
us10004akx,2.3,ml,5.74
ismpkansas70164513,1.96,ml,1.24
us10004al6,2.7,ml,6.06
us10004alp,2.6,ml,6.479
us10004an4,2.1,mb_lg,5.3
ismpkansas70164583,1.81,ml,3.3
us10004ap1,2.7,ml,6.292
us10004ap5,2.5,ml,6.862
us10004apm,2.5,ml,5.779
us10004aps,2.5,ml,3.937
us10004apy,2.5,ml,6.088
us10004aqc,3.0,ml,5.454
us10004aqg,4.2,mwr,5.825
us10004aqn,2.1,ml,5.86
ismpkansas70164698,1.56,ml,5.27
us10004ark,3.4,ml,5.632
us10004as5,3.0,ml,6.696
us10004as8,3.1,ml,6.886
us10004asf,3.2,mb_lg,5.0
us10004asl,2.9,ml,7.38
us10004asn,3.0,ml,7.779
us10004au9,3.0,ml,5.561
us10004avk,3.1,ml,6.501
us10004avu,2.6,ml,5.921
us10004awk,2.8,ml,7.824
us10004awm,2.6,ml,6.49
us10004aww,3.3,mwr,6.662
us10004awy,3.3,ml,6.582
us10004ax2,2.7,ml,7.254
ismpkansas70165053,2.18,ml,3.04
us10004azw,2.6,ml,6.15
us10004b0e,2.8,mb_lg,5.0
us10004b1b,2.7,mb_lg,5.0
us10004b1g,2.7,ml,3.597
ismpkansas70165103,1.9,ml,5.76
us10004b21,3.1,ml,9.838
us10004b27,3.3,ml,4.965
us10004b2d,2.6,ml,5.0
us20004y2v,2.5,ml,5.778
us10004b2i,2.7,ml,6.382
us10004b4b,2.7,ml,6.12
us10004b4p,2.9,ml,7.978
us10004b5i,3.3,ml,11.605
us10004b5k,3.4,ml,10.367
us10004b62,3.5,ml,11.517
us10004b67,2.9,ml,8.305
us10004b6a,3.4,ml,9.143
ismpkansas70165253,1.81,ml,7.04
us10004bal,2.3,mb_lg,5.0
us10004baq,2.9,ml,7.946
nm60021703,0.93,md,0.05
us10004bec,2.9,ml,5.624
us10004bgn,2.6,ml,5.774
us10004bmh,2.6,ml,5.398
us10004bnf,2.9,ml,5.903
us10004bnk,3.0,ml,6.35
us10004bnr,2.8,ml,6.236
us10004bpl,4.0,ml,9.409
us10004bps,3.2,ml,5.336
us10004bqe,2.9,ml,6.635
us10004bqx,3.2,ml,6.336
us10004bt7,2.6,ml,5.0
us10004bt8,3.2,ml,5.076
us10004bte,2.6,ml,6.147
us10004bve,3.9,ml,7.195
ismpkansas70165513,1.94,ml,5.4
us10004byc,2.5,ml,7.074
us10004byd,2.8,ml,5.0
us10004byj,3.5,ml,6.229
us10004byu,3.2,ml,4.317
us10004bz1,4.4,mwr,7.093
us10004bz5,4.7,mww,4.058
us10004bz6,2.6,ml,1.332
us10004bz7,3.6,ml,8.284
us10004bzb,2.9,ml,5.881
us10004uuy,2.7,ml,6.744
us10004bze,3.5,ml,6.664
us10004bzn,3.1,ml,7.603
us10004bzz,3.3,ml,8.102
us10004c04,2.7,ml,7.499
us10004c06,3.6,ml,5.168
us10004c07,3.0,ml,6.829
us10004c0b,2.5,ml,7.335
us10004c0q,2.5,mb_lg,7.91
us10004c0z,3.4,ml,8.714
us10004c10,3.9,ml,8.698
us10004c1a,2.5,ml,7.593
us10004c1m,4.4,mwr,6.647
us10004c1z,2.6,ml,8.726
us10004c25,2.9,ml,6.998
us10004c2b,3.2,ml,6.175
us10004c2f,2.6,ml,7.685
us10004c2g,2.8,ml,3.13
us10004c2m,3.8,ml,7.891
us10004c2l,2.5,ml,8.835
us10004c2v,2.9,ml,7.369
us10004c2x,2.5,ml,6.354
us10004c3g,3.7,ml,9.828
us10004c3j,2.5,ml,3.196
us10004c3w,2.6,ml,4.812
us10004c42,2.6,ml,9.628
ismpkansas70165788,1.65,ml,3.56
us10004c5t,2.4,ml,5.0
us10004c69,2.6,mb_lg,4.87
us10004c6a,3.4,ml,5.696
us10004c6c,3.4,ml,9.378
us10004c6d,2.8,ml,7.077
us10004c6v,2.7,ml,7.944
us10004c72,3.7,mwr,5.0
us10004c7a,2.7,ml,0.995
us10004c8l,2.7,ml,5.0
us10004c8n,3.0,ml,7.717
us10004c8z,2.8,ml,5.712
us10004c9s,3.0,ml,7.703
us10004cad,2.6,ml,8.486
us10004caf,2.6,ml,6.52
ismpkansas70165983,2.01,ml,3.1
ismpkansas70165993,1.85,ml,5.02
us10004cb6,3.5,ml,5.33
us10004cb9,3.0,ml,6.768
us10004cbf,2.3,ml,5.0
us10004cbr,3.1,ml,6.145
us10004cck,3.8,mwr,10.447
us10004ccn,3.9,ml,7.532
us10004cd3,2.7,ml,0.155
us10004cdd,3.0,ml,7.465
us10004cdm,3.1,ml,7.407
us10004cdn,3.1,ml,3.629
us10004cea,3.5,ml,7.828
us10004ceb,2.6,ml,5.872
us10004cef,3.5,ml,6.675
us10004cfx,2.6,ml,7.062
us10004cg0,2.8,ml,7.641
us10004cg4,2.5,ml,7.526
us10004cgc,2.9,ml,6.985
us10004d4w,2.5,ml,6.934
us10004dej,1.8,mb_lg,4.68
us10004d58,2.7,ml,5.546
us10004ddm,2.5,ml,6.439
us10004d5j,3.0,ml,6.05
us10004d63,2.1,mb_lg,7.24
us10004d82,3.6,mwr,2.7
us10004d8u,2.9,ml,5.59
us10004d8z,2.9,ml,5.961
us10004exw,2.5,ml,15.612
us10004d98,2.7,ml,2.898
ismpkansas70166248,1.81,ml,5.31
us10004dbc,3.1,ml,7.389
us10004dc9,2.5,ml,0.96
us10004de4,2.5,ml,4.397
us10004dek,3.4,mwr,8.363
us10004df7,3.0,ml,5.0
ismpkansas70166383,1.97,ml,3.93
us10004dgd,2.5,ml,5.414
us10004dgi,2.9,ml,5.951
us10004dgp,3.0,ml,5.0
us10004di0,3.0,ml,7.331
us10004dvd,2.5,ml,6.56
us10004dic,3.2,ml,8.148
us10004dil,3.4,ml,6.609
us10004dpl,2.5,ml,7.046
us10004ds2,2.6,ml,6.964
ismpkansas70166648,1.99,ml,5.35
us10004dwy,3.0,ml,6.593
us10004dx6,3.1,ml,7.632
ismpkansas70166673,2.03,ml,5.09
us10004e2t,2.5,ml,2.618
us10004e3u,2.6,ml,6.406
us10004e44,3.2,ml,3.074
us10004e5v,3.0,ml,5.034
us10004e6i,2.6,ml,6.74
us10004ea5,2.5,mb_lg,1.66
us10004ebe,2.8,ml,6.94
us10004edf,2.8,ml,6.149
us10004edb,2.3,ml,6.66
us10004edk,3.1,ml,9.489
us10004egz,3.2,ml,7.304
ismpkansas70166943,1.99,ml,5.4
us10004ej9,2.3,ml,5.05
us10004eju,2.5,ml,7.967
us10004ep1,2.7,mb_lg,5.0
us10004epw,3.4,ml,6.003
us10004eq3,2.9,mb_lg,5.0
us10004eq5,3.5,mwr,2.351
us10004er6,3.0,ml,7.59
us10004er8,3.3,ml,5.0
us10004es6,3.1,ml,5.729
us10004etj,3.6,ml,4.088
us10004eu6,3.0,ml,6.464
us10004evs,2.0,ml,7.1
us10004eyd,2.8,ml,5.132
us10004ezq,2.8,ml,2.056
us10004ezt,3.0,ml,5.949
nm60022303,2.03,md,4.73
us10004f0d,2.3,ml,5.0
us10004f1w,2.5,ml,6.826
us10004f27,2.8,ml,5.149
us10004f2f,2.3,ml,9.0
us10004f2j,2.1,ml,10.06
us10004f3n,2.5,ml,7.32
us10004f3u,2.8,ml,7.024
us10004f3y,3.1,ml,5.92
us10004f4a,3.5,ml,4.99
us10004f59,2.9,ml,5.322
us10004f5n,3.3,ml,7.869
us10004f5y,3.5,mb_lg,2.06
us10004f6v,2.9,ml,6.014
us10004f79,2.6,ml,4.719
us10004f7p,2.7,ml,7.696
us10004f7t,2.5,mb_lg,5.0
us10004f82,2.6,ml,4.162
us10004f8a,2.5,ml,6.76
us10004f94,2.7,ml,7.265
us10004f95,2.5,ml,4.395
us10004f9m,2.8,ml,5.636
us10004f9r,3.2,ml,6.381
ismpkansas70168393,1.77,ml,5.2
us10004fbz,4.1,ml,8.309
us10004fd6,3.0,ml,6.882
us20004wya,2.5,ml,5.0
us10004ff7,2.8,ml,5.781
us10004ffl,2.2,ml,7.07
ismpkansas70168468,1.76,ml,3.52
us10004fhq,2.7,ml,4.71
us10004fkh,2.5,ml,5.0
us10004fkt,2.6,ml,3.851
us10004fm7,2.6,ml,7.936
us10004fny,3.0,ml,6.357
us10004fpc,3.8,mwr,7.478
us10004fpt,2.5,ml,5.0
us10004fri,3.3,ml,4.45
us10004fs8,2.8,ml,7.519
us10004fsd,2.5,ml,5.0
us10004fss,3.0,ml,7.766
ismpkansas70168183,1.58,ml,3.79
us10004ft6,2.8,ml,7.238
us10004ftb,3.6,ml,5.936
ismpkansas70168378,2.04,ml,4.09
ismpkansas70168433,1.78,ml,4.99
us10004fu9,2.5,ml,6.339
us10004fux,2.6,ml,5.0
us10004fv0,2.5,ml,5.062
us10004fv9,2.9,ml,7.55
us10004fw8,2.5,ml,7.684
us10004fym,2.8,ml,5.0
us10004fzk,2.7,ml,5.992
us10004g07,3.0,ml,5.692
us10004g2s,2.8,ml,5.91
us10004g35,3.0,ml,5.594
ismpkansas70168663,1.82,ml,4.04
us10004g3v,2.8,ml,6.219
ismpkansas70168678,2.35,ml,4.04
us10004g50,2.8,ml,7.123
us10004g6n,3.0,ml,6.777
ismpkansas70168733,1.87,ml,5.54
ismpkansas70168738,1.83,ml,5.46
us10004g8l,3.2,ml,6.302
us10004g97,2.5,ml,7.766
us10004g9n,2.9,ml,6.632
us10004g9s,3.2,ml,1.443
us10004g9y,3.1,ml,5.91
us10004gad,2.6,ml,5.0
us10004gal,3.0,ml,6.495
us10004gan,3.0,ml,5.027
us10004gaq,2.9,ml,6.048
us10004gb4,3.7,ml,6.85
us10004gcc,3.2,ml,5.895
us10004gcj,3.1,ml,5.599
us10004gds,2.8,ml,6.245
us10004gg1,2.5,ml,6.238
us10004ghj,2.8,ml,5.984
ismpkansas70168868,1.95,ml,6.16
us10004gin,2.5,ml,5.666
us10004gk3,2.6,ml,4.02
us10004gke,3.1,ml,7.742
us10004gkm,2.6,ml,6.94
us10004gmh,2.5,ml,3.922
us10004gpq,2.5,ml,5.737
us10004gpu,3.0,ml,6.284
us10004gq5,2.5,ml,5.349
us10004gqe,3.5,mwr,3.778
us20004wv4,2.6,ml,3.59
us10004gt7,2.5,ml,5.856
us10004gui,3.0,ml,5.901
us10004gv6,2.1,ml,4.69
us10004gvc,3.0,ml,4.995
us10004gwv,3.3,ml,11.241
us10004gy1,2.8,ml,1.459
us10004gyq,3.4,ml,4.872
us10004gzc,2.5,ml,5.354
us10004gzx,2.7,ml,5.643
us10004h03,2.8,ml,5.177
us10004h0h,2.5,ml,6.084
us10004h1f,2.5,mb_lg,7.78
us10004h1l,3.0,ml,5.0
us10004h2b,2.8,ml,0.963
us10004h38,2.8,ml,5.0
us20004uh2,2.6,ml,5.079
us20004uia,2.6,ml,5.045
us20004uj0,2.7,ml,4.892
us20004um3,3.2,mwr,5.0
us20004un9,2.7,ml,6.412
us20004usr,2.5,ml,5.289
us20004ut9,2.9,ml,6.625
us20004utw,2.8,ml,5.0
us20004uu3,2.6,ml,3.801
us20004uyq,2.7,ml,6.679
us20004uzv,2.8,ml,7.191
us20004v01,2.7,ml,2.288
us20004v6j,2.2,ml,6.94
us20004v7t,2.6,ml,7.077
us20004v7v,3.2,ml,6.455
us20004v7x,2.9,ml,7.279
us20004v8l,2.8,ml,5.608
us20004vay,3.1,ml,5.888
us20004vb5,3.5,mwr,7.222
us20004vcn,2.6,mb_lg,4.68
us20004vd0,2.2,mb_lg,5.0
us20004ve6,2.6,ml,5.0
us20004vef,2.6,ml,5.719
us20004vev,2.9,ml,6.631
nm60022503,2.1,md,3.16
us20004vfh,2.3,ml,5.913
us20004vfq,2.7,ml,5.0
us20004vhj,2.5,ml,7.897
us20004vhw,2.7,ml,4.439
us20004vi8,2.5,ml,5.607
us20004vjc,3.4,ml,8.215
us20004vmd,3.4,ml,7.989
us20004vmh,2.9,ml,5.0
us20004vmj,2.8,ml,4.402
us20004vmk,3.2,ml,2.924
us20004vn4,2.5,ml,8.125
us20004vn5,3.6,ml,7.811
us20004vn6,2.6,ml,5.0
us20004vq6,2.8,ml,7.638
us20004vsr,2.7,ml,3.892
us20004w7q,2.1,ml,5.0
us20004wr7,2.5,ml,6.17
us20004w0q,2.7,ml,7.034
us20004w12,2.8,ml,7.071
us20004w1y,2.5,ml,5.525
us20004w29,3.1,ml,4.565
us20004wr8,2.6,ml,3.456
nm60022603,2.07,md,1.66
us20004w2v,3.0,ml,7.497
us20004w7w,2.1,mb_lg,5.0
us20004w4d,2.8,ml,5.559
us20004w4l,3.5,ml,6.967
us20004w52,2.5,ml,4.749
us20004w77,2.6,ml,6.524
us20004w7f,2.7,ml,6.351
us20004w8b,2.5,ml,5.967
us20004w9e,3.0,ml,6.929
ismpkansas70170108,2.39,ml,3.28
us20004wb3,2.7,ml,6.246
us20004wcb,2.9,ml,6.848
ismpkansas70170148,1.77,ml,4.83
us20004wdy,2.5,ml,5.599
ismpkansas70170223,1.73,ml,3.54
us20004wfa,3.6,ml,7.137
us20004whq,2.5,ml,5.048
us20004wih,2.8,ml,9.937
us20004wjs,3.4,ml,7.46
ismpkansas70170388,2.12,ml,5.42
us20004wrm,2.5,mb_lg,5.0
us20004wsa,3.2,ml,5.732
us20004wth,3.3,ml,3.13
us20004ww1,2.8,ml,6.406
us20004wyi,3.5,ml,5.686
us20004wzk,2.5,ml,4.29
ismpkansas70170503,2.09,ml,3.41
us20004wzw,2.6,ml,5.0
us20004x00,2.6,ml,5.4
us20004x0h,2.7,ml,7.708
ismpkansas70170558,2.01,ml,5.4
us20004x2n,2.3,ml,6.266
nm60022903,1.93,md,4.22
us20004xxm,2.7,mb_lg,9.31
ismpkansas70170653,2.22,ml,5.37
us20004xvy,3.3,ml,6.315
us20004xw2,2.7,ml,3.589
us20004xxg,2.6,ml,6.971
us20004xys,1.8,ml,5.27
ismpkansas70170743,1.76,ml,5.35
us20004y0i,2.9,ml,6.652
us20004y10,2.6,ml,6.753
us20004y14,2.5,ml,5.681
us20004y16,3.1,ml,5.668
us20004y2b,3.1,ml,7.369
us20004y4k,3.1,ml,5.37
us20004y4l,3.5,ml,6.884
us20004y81,2.6,ml,4.833
us20004yap,2.5,ml,6.658
us20004yaq,2.7,ml,6.857
us20004yax,2.7,ml,7.818
us20004yb1,3.1,ml,7.74
us20004yb3,3.1,ml,6.962
us20004ybt,2.5,ml,7.668
us20004yc5,2.9,ml,5.611
nm60102522,1.75,md,13.41
us20004yci,2.5,ml,5.556
ismpkansas70171073,1.86,ml,5.19
us20004ye0,3.4,mwr,5.834
ismpkansas70171103,2.06,ml,5.12
us20004ye7,2.7,ml,5.182
us20004ye9,2.8,ml,6.957
us20004yea,2.6,ml,7.085
us20004yei,3.7,ml,7.034
us20004yem,2.7,ml,7.844
us20004yg7,4.0,mb,1.57
us20004ygi,2.5,ml,6.257
us20004ygk,2.7,ml,5.991
us20004ygw,2.8,ml,5.307
us20004yh7,2.5,ml,6.243
us20004yhl,2.5,ml,6.481
us20004yia,2.5,ml,7.133
us20004yic,2.5,ml,4.319
us20004yip,2.6,ml,4.955
us20004yiz,2.6,ml,5.371
us20004yk6,3.6,ml,7.801
us20004ykd,2.5,ml,7.803
us20004yki,2.5,ml,3.135
us20004ymh,2.7,mb_lg,6.66
us20004ymv,2.7,ml,4.751
us20004ymw,2.6,ml,6.622
us20004ynm,2.8,ml,4.475
us20004ynz,2.7,ml,3.816
us20004yp5,3.5,ml,6.319
us20004yqh,2.9,ml,7.481
us20004yxp,2.7,ml,5.321
us20004yyl,2.6,ml,6.019
us20004z0m,2.9,ml,5.589
us20004z14,3.4,ml,5.1
us20004z1g,2.5,ml,4.357
us20004z2w,2.3,ml,4.954
ismpkansas70171493,2.34,ml,5.48
ismpkansas70171518,1.92,ml,5.62
us20004z7m,2.7,ml,5.206
ismpkansas70171553,2.04,ml,6.88
ismpkansas70171593,1.9,ml,7.18
us20004zdc,3.1,ml,7.12
ismpkansas70171608,1.9,ml,7.26
us20004zeu,2.7,ml,5.116
ismpkansas70171628,1.51,ml,3.17
us20004zfn,2.8,ml,5.517
us20004zft,2.6,ml,6.627
ismpkansas70171673,1.67,ml,5.04
ismpkansas70171713,2.1,ml,7.28
us20004zh1,2.6,ml,6.422
us20004zh7,3.0,ml,3.596
us20004zjf,3.2,ml,9.702
us20004zjw,3.1,ml,7.118
us20004zlc,2.7,ml,7.03
us20004zmn,2.9,ml,5.843
us20004zmq,2.5,ml,6.636
us20004zn0,2.8,ml,4.862
us20004zn2,2.5,ml,4.348
us20004zpw,2.5,ml,6.29
us20004zsq,2.6,ml,5.0
us20004ztr,2.7,ml,6.067
us200050ns,2.1,ml,9.2
ismpkansas70171938,1.94,ml,7.33
ismpkansas70172023,2.04,ml,7.29
us20004zw1,2.6,ml,4.031
us20004zxb,2.7,ml,5.312
ismpkansas70172103,2.22,ml,5.35
us20004zxv,2.6,ml,7.498
us20004zy7,2.7,ml,13.254
us20004zy8,5.1,mww,8.31
us20004zyf,4.0,ml,5.0
us10004u88,2.8,ml,7.582
us20004zz7,3.1,ml,2.55
us200050aa,2.6,ml,7.115
us20004zyi,2.7,ml,4.022
us20004zyk,3.4,ml,7.714
us20004zyq,2.4,ml,7.626
us20004zyu,2.7,ml,6.436
us20004zyz,3.7,ml,3.889
us200050kp,2.5,ml,7.923
us20004zz8,2.6,ml,7.64
us20004zzb,2.7,ml,6.746
us20004zze,2.6,ml,7.619
us20004zzh,2.5,ml,2.115
us20004zzp,2.6,ml,7.654
us20004zzr,2.6,ml,5.0
us20004zzw,3.0,ml,7.56
us200050g9,2.4,ml,8.296
us20005007,3.3,ml,7.763
us20005008,3.2,ml,5.324
us200050pi,2.2,ml,9.891
us200050ph,2.5,ml,7.444
us2000500m,3.0,ml,7.089
us200050pg,2.3,ml,7.191
us20005010,2.4,ml,10.727
us20005014,2.5,ml,7.445
ismpkansas70172233,2.35,ml,6.83
us2000501f,3.7,ml,5.781
us2000501k,2.5,ml,4.46
us2000501t,3.2,ml,7.598
us20005021,2.5,ml,5.818
us2000502d,3.8,ml,7.593
us2000502h,2.7,ml,7.794
us2000502s,2.7,ml,5.573
us2000503t,3.1,ml,4.316
us20005043,3.5,mwr,4.975
us2000504e,2.9,ml,4.651
us2000504h,2.6,ml,5.0
us2000504j,2.5,ml,2.949
us2000504t,2.7,ml,6.193
us2000504x,2.4,ml,7.681
us2000505b,2.7,ml,7.82
us2000505u,2.9,ml,5.626
us2000505d,2.7,ml,5.0
us2000505k,2.5,ml,1.318
us2000506w,2.8,ml,5.893
us2000506y,2.6,ml,5.0
us20005075,3.4,ml,10.137
us2000507m,3.2,ml,4.653
us2000507x,3.2,ml,7.263
us2000508f,2.6,ml,3.221
us2000508j,2.6,ml,5.105
us20005090,2.6,ml,4.583
us2000509f,2.8,ml,4.533
us200050a1,2.5,mb_lg,5.2
ismpkansas70172593,1.71,ml,4.31
us200050am,2.9,ml,7.053
us200050ee,3.2,ml,7.355
us200050el,2.7,ml,4.66
us200050fc,3.3,ml,7.6
ismpkansas70172643,1.89,ml,5.37
us200050hb,2.5,ml,5.0
us200050hh,3.1,ml,5.399
us200050i4,2.6,ml,6.702
ismpkansas70172743,1.98,ml,6.26
ismpkansas70172748,2.15,ml,5.59
us200050ni,2.6,mb_lg,4.78
us200050nu,3.3,ml,1.101
us200050pq,2.8,ml,1.81
us200050sk,2.0,ml,3.1
us200050qh,3.1,ml,7.594
us200050rx,1.6,ml,6.01
us200050rb,1.7,ml,5.38
us200050rd,1.7,ml,5.98
us200050tb,2.9,ml,5.616
us200050tj,2.6,ml,5.319
us200050tm,3.3,ml,5.83
us200050tp,2.5,ml,5.0
us200050tr,3.0,ml,7.308
us200050ts,3.1,ml,2.273
us200050tv,2.7,ml,6.582
us200050ua,2.6,ml,8.262
us10004qk1,3.4,ml,5.777
ismpkansas70172938,1.78,ml,8.05
us10004qk9,2.8,mb_lg,5.0
us10004qkf,3.0,ml,6.802
us10004qn5,2.8,ml,5.193
us10004qqe,2.3,ml,4.22
us10004qsl,2.0,ml,5.45
us10004qrr,2.9,ml,5.239
us10004qs6,3.5,ml,6.503
us10004qx9,2.9,ml,5.9
us10004qxq,2.6,mb_lg,2.1
us10004qy8,2.9,ml,7.03
us10004qyp,1.9,ml,4.49
us10004qyn,2.7,ml,6.963
us10004qzv,3.5,ml,5.0
ismpkansas70173083,1.86,ml,4.54
us10004r0l,3.2,ml,6.852
us10004r0p,2.7,ml,5.826
us10004r0x,3.1,ml,5.0
us10004r3t,2.4,ml,4.45
us10004r45,2.9,ml,6.006
us10004r4q,2.8,ml,5.06
us10004r5v,3.4,ml,7.168
us10004r5x,2.2,ml,7.15
us10004r5y,2.5,ml,5.983
us10004r8t,2.7,mb_lg,4.15
us10004r9c,2.9,ml,6.521
us10004r9h,2.6,ml,6.238
us10004r9m,2.2,ml,5.0
ismpkansas70173223,1.97,ml,7.04
ismpkansas70173923,1.83,ml,5.66
us10004ra2,2.0,ml,5.83
us10004rar,2.2,ml,4.99
us10004raw,3.3,mb_lg,3.19
us10004t32,2.5,ml,6.76
us10004rc6,2.6,ml,4.839
us10004rdh,3.0,ml,6.789
us10004reg,2.7,ml,5.0
us10004rhl,1.6,ml,5.14
ismpkansas70173278,1.87,ml,6.18
us10004rhj,1.2,ml,3.85
us10004rg9,1.9,ml,9.97
us10004rhh,1.7,ml,5.43
us10004rgf,3.2,ml,5.495
us10004rhd,1.7,ml,6.43
ismpkansas70173338,1.77,ml,5.19
us10004rh4,3.0,ml,4.078
us10004rj2,1.7,ml,5.0
us10004rhy,2.1,ml,1.68
us10004rj3,1.4,ml,2.63
us10004rj0,1.6,ml,1.82
us10004rip,2.8,mb_lg,5.0
us10004rj6,1.8,ml,4.6
us10004rk7,2.2,ml,4.27
us10004rjd,2.8,ml,6.148
us10004rky,2.4,ml,7.436
us10004rk5,2.4,ml,6.958
us10004rl3,1.8,ml,5.16
us10004rkj,1.9,ml,5.08
us10004rlc,1.7,ml,5.12
us10004rla,2.1,ml,3.51
us10004rlh,2.9,ml,5.35
us10004rlu,2.5,ml,5.0
us10004rmn,1.7,ml,4.9
us10004rmr,1.8,ml,4.39
us10004rms,1.1,ml,5.49
us10004rmt,2.2,mb_lg,5.59
us10004rn3,1.9,ml,6.23
us10004rnb,3.1,ml,5.984
us10004rnn,2.2,mb_lg,4.17
us10004rny,2.6,ml,7.876
us10004rnz,2.0,ml,2.23
us10004rwy,1.4,ml,4.94
ismpkansas70173488,1.92,ml,2.14
us10004rpt,3.4,mwr,7.888
us10004rpz,3.0,ml,3.747
us10004rx9,1.8,ml,2.87
ismpkansas70173558,1.87,ml,1.45
us10004rwl,3.2,ml,6.42
us10004rxc,1.6,ml,3.8
us10004rww,3.0,ml,7.048
us10004rx0,3.6,ml,7.466
us10004rxg,1.8,ml,4.96
us10004rxi,2.0,ml,4.91
us10004rxs,2.8,ml,6.362
us10004ry2,2.8,ml,6.501
us10004ry9,3.7,mwr,6.57
us10004ryf,3.0,ml,6.261
us10004ryn,2.6,ml,6.567
us10004rz0,3.0,ml,6.649
us10004s0b,2.9,ml,7.111
us10004s0r,3.2,ml,7.199
us10004s18,2.8,ml,6.546
us10004s2l,3.0,ml,6.837
us10004s6r,1.4,ml,4.19
us10004s4x,2.4,ml,9.49
us10004s5e,2.8,ml,6.929
us20005cgw,2.6,ml,5.849
us10004s98,1.8,ml,2.42
us10004s5p,2.4,mb_lg,7.53
us10004s68,2.8,ml,6.761
us10004s6d,2.9,ml,4.901
us10004s72,2.3,ml,7.73
us10004s75,2.8,ml,12.667
us10004s9t,2.0,mb_lg,15.06
us10004sn8,1.5,ml,1.65
us10004sn9,1.1,ml,1.28
us10004sna,1.2,ml,1.3
ismpkansas70173783,1.94,ml,5.29
us10004sbr,3.4,ml,6.396
ismpkansas70173798,1.73,ml,5.84
us10004sc8,2.7,ml,4.807
us10004set,2.7,ml,7.737
us10004sh0,2.1,ml,2.93
us10004sh3,2.5,ml,5.92
us10004shn,2.7,ml,7.455
us10004sjg,3.0,ml,7.177
us10004sjm,2.4,mb_lg,7.65
us10004sk3,2.9,ml,6.168
us10004sk5,3.6,mwr,7.862
us10004skv,2.8,ml,6.646
us10004slf,2.6,ml,6.44
us10004sn7,2.2,ml,4.34
us10004sp6,2.4,mb_lg,5.13
us10004spa,1.6,ml,4.03
us10004spg,2.3,ml,5.0
us10004spm,3.1,ml,6.627
us10004sq0,2.9,ml,6.057
us10004sr4,2.3,ml,6.02
us10004src,2.6,ml,6.327
us10004ssx,2.6,ml,6.2
us10004stv,2.7,ml,5.082
us10004sxt,1.7,ml,4.52
us10004sxq,1.8,ml,6.32
us10004svh,3.3,ml,6.839
us10004svk,2.1,ml,6.26
us10004svl,3.4,ml,6.937
us10004svr,2.6,ml,7.119
us10004sxn,1.8,ml,6.74
us10004sxp,1.8,ml,5.78
us10004t1b,2.3,ml,5.0
us10004t22,2.5,mb_lg,4.2
us10004t3w,1.3,ml,2.45
us10004t3j,3.8,mwr,6.114
us10004t3l,3.5,mwr,6.914
ismpkansas70174123,1.79,ml,4.46
us10004t3z,1.6,ml,3.76
us10004t40,2.0,ml,5.04
us10004t43,2.6,ml,7.019
us10004t4l,2.4,ml,5.11
us10004t5d,2.7,ml,7.313
us10004t5t,2.6,ml,6.239
